person,personLabel,positionLabel,arTitle,enTitle,image
http://www.wikidata.org/entity/Q65558435,Geneviève Hidden,رئيس,,Genevieve Hidden,
http://www.wikidata.org/entity/Q66501531,Élisabeth du Réau,رئيس,,Élisabeth Du Réau,http://commons.wikimedia.org/wiki/Special:FilePath/Elisabeth%20du%20R%C3%A9au.jpg
http://www.wikidata.org/entity/Q66501531,Élisabeth du Réau,رئيس,,Élisabeth Du Réau,http://commons.wikimedia.org/wiki/Special:FilePath/Elisabeth%20du%20R%C3%A9au.jpg
http://www.wikidata.org/entity/Q68098139,Claudie Marcel-Dubois,رئيس,,Claudie Marcel-Dubois,http://commons.wikimedia.org/wiki/Special:FilePath/E%20Hanveg.jpg
http://www.wikidata.org/entity/Q69598904,Josh D'Amaro,رئيس,,Josh D'Amaro,http://commons.wikimedia.org/wiki/Special:FilePath/Josh%20D%27Amaro%20%2849606712743%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q71279768,Leonidas Iza,رئيس,,Leonidas Iza,http://commons.wikimedia.org/wiki/Special:FilePath/Leonidas%20Iza.jpg
http://www.wikidata.org/entity/Q72214711,Janel Gauthier,رئيس,,Janel Gauthier,
http://www.wikidata.org/entity/Q76338591,Suzanne Roy,رئيس,,Suzanne Roy,http://commons.wikimedia.org/wiki/Special:FilePath/Suzanne%20Roy%2027%20mars%202025.png
http://www.wikidata.org/entity/Q76338591,Suzanne Roy,رئيس,,Suzanne Roy,http://commons.wikimedia.org/wiki/Special:FilePath/Suzanne%20Roy%2027%20mars%202025.png
http://www.wikidata.org/entity/Q85305187,Grégory Doucet,رئيس,,Grégory Doucet,http://commons.wikimedia.org/wiki/Special:FilePath/Gr%C3%A9gory%20Doucet.jpg
http://www.wikidata.org/entity/Q209169,فردينان دو ليسبس,رئيس,فردينان دو ليسبس,Ferdinand de Lesseps,http://commons.wikimedia.org/wiki/Special:FilePath/Ferdinand%20de%20Lesseps-BNF.jpg
http://www.wikidata.org/entity/Q209169,فردينان دو ليسبس,رئيس,فردينان دو ليسبس,Ferdinand de Lesseps,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20Ferdinand%20de%20Lesseps%2C%20por%20Felix%20Nadar.jpg
http://www.wikidata.org/entity/Q220533,Zoran Lilić,رئيس,,Zoran Lilić,http://commons.wikimedia.org/wiki/Special:FilePath/Lilic%20Zoran.jpg
http://www.wikidata.org/entity/Q220650,جوزيف إيجنياس جيوتن,رئيس,جوزيف إنياس جيوتن,Joseph-Ignace Guillotin,http://commons.wikimedia.org/wiki/Special:FilePath/Anonymous%20-%20Portrait%20de%20Joseph-Ignace%20Guillotin%20%281738-1814%29%2C%20m%C3%A9decin%20et%20homme%20politique.%20-%20P1052%20-%20Mus%C3%A9e%20Carnavalet%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q2871670,اوجوستين د رومانيت,رئيس,,Augustin de Romanet de Beaune,http://commons.wikimedia.org/wiki/Special:FilePath/AdeRo.jpg
http://www.wikidata.org/entity/Q2871670,اوجوستين د رومانيت,رئيس,,Augustin de Romanet de Beaune,http://commons.wikimedia.org/wiki/Special:FilePath/AdeRo.jpg
http://www.wikidata.org/entity/Q2896429,بينوا أوقست,رئيس,بينوا أوقست,Benoît August,http://commons.wikimedia.org/wiki/Special:FilePath/Beno%C3%AEt%20August%202021-01.jpg
http://www.wikidata.org/entity/Q2897534,Bernard Bigot,رئيس,,Bernard Bigot,http://commons.wikimedia.org/wiki/Special:FilePath/Bernard%20Bigot%202013.jpg
http://www.wikidata.org/entity/Q2897580,Bernard Bosson,رئيس,,Bernard Bosson,http://commons.wikimedia.org/wiki/Special:FilePath/Bernard%20Bosson-3.jpg
http://www.wikidata.org/entity/Q2897913,برنارد فورنير,رئيس,برنارد فورنير,Bernard Fournier,http://commons.wikimedia.org/wiki/Special:FilePath/Bernard%20Fournier.jpg
http://www.wikidata.org/entity/Q2898184,Bernard Lathière,رئيس,,Bernard Lathière,http://commons.wikimedia.org/wiki/Special:FilePath/03.04.82%201er%20Vol%20d%27Airbus%20A310%20%281982%29%20-%2053Fi2050%20%28Bernard%20Lathi%C3%A8re%29.jpg
http://www.wikidata.org/entity/Q2898317,Bernard Meunier,رئيس,,Bernard Meunier,http://commons.wikimedia.org/wiki/Special:FilePath/Bernard%20Meunier-2015.jpg
http://www.wikidata.org/entity/Q2898767,Bernard Zimmern,رئيس,,Bernard Zimmern,
http://www.wikidata.org/entity/Q2898818,Bernard de La Villardière,رئيس,,Bernard de La Villardière,http://commons.wikimedia.org/wiki/Special:FilePath/Bernard%20de%20La%20Villardi%C3%A8re%20par%20Claude%20Truong-Ngoc%20novembre%202015.jpg
http://www.wikidata.org/entity/Q2898818,Bernard de La Villardière,رئيس,,Bernard de La Villardière,http://commons.wikimedia.org/wiki/Special:FilePath/Bernard%20de%20La%20Villardi%C3%A8re%20par%20Claude%20Truong-Ngoc%20novembre%202015.jpg
http://www.wikidata.org/entity/Q2898818,Bernard de La Villardière,رئيس,,Bernard de La Villardière,http://commons.wikimedia.org/wiki/Special:FilePath/Bernard%20de%20La%20Villardi%C3%A8re%20par%20Claude%20Truong-Ngoc%20novembre%202015.jpg
http://www.wikidata.org/entity/Q2898818,Bernard de La Villardière,رئيس,,Bernard de La Villardière,http://commons.wikimedia.org/wiki/Special:FilePath/Bernard%20de%20La%20Villardi%C3%A8re%20par%20Claude%20Truong-Ngoc%20novembre%202015.jpg
http://www.wikidata.org/entity/Q2899483,Bertrand Collomb,رئيس,,Bertrand P. Collomb,http://commons.wikimedia.org/wiki/Special:FilePath/21.%20Internationales%20Management-Gespr%C3%A4ch-Bertrand%20Collomb-HSGN%20028-00881.jpg
http://www.wikidata.org/entity/Q2918919,إيف ماري أديلين,رئيس,إيف ماري أديلين,Yves-Marie Adeline,http://commons.wikimedia.org/wiki/Special:FilePath/Yves%20Marie%20Adeline.jpg
http://www.wikidata.org/entity/Q2920825,ناتالي آبيري,رئيس,,Nathalie Appéré,http://commons.wikimedia.org/wiki/Special:FilePath/Nathalie%20App%C3%A9r%C3%A9%20-%20F%C3%A9vrier%202013%20-%2001.JPG
http://www.wikidata.org/entity/Q2926728,Bruno Dary,رئيس,,Bruno Dary,http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Dary%20%282008%29.jpg
http://www.wikidata.org/entity/Q2926756,Bruno Durieux,رئيس,,Bruno Durieux,http://commons.wikimedia.org/wiki/Special:FilePath/Durieuxbruno01.jpg
http://www.wikidata.org/entity/Q2926756,Bruno Durieux,رئيس,,Bruno Durieux,http://commons.wikimedia.org/wiki/Special:FilePath/Durieuxbruno01.jpg
http://www.wikidata.org/entity/Q2926845,Bruno Joncour,رئيس,,Bruno Joncour,http://commons.wikimedia.org/wiki/Special:FilePath/Joncour.jpg
http://www.wikidata.org/entity/Q2926856,Bruno Laurioux,رئيس,,Bruno Laurioux,
http://www.wikidata.org/entity/Q2926942,برونو ريتايو,رئيس,برونو ريتايو,Bruno Retailleau,http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Retailleau%20-%20Ministre%20de%20l%27Int%C3%A9rieur%20fran%C3%A7ais%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q2926942,برونو ريتايو,رئيس,برونو ريتايو,Bruno Retailleau,http://commons.wikimedia.org/wiki/Special:FilePath/Bruno%20Retailleau%20-%20Ministre%20de%20l%27Int%C3%A9rieur%20fran%C3%A7ais%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q2929434,بياتريس ديدييه,رئيس,بياتريس ديدييه,Béatrice Didier,
http://www.wikidata.org/entity/Q2929484,Béatrice Patrie,رئيس,,Béatrice Patrie,
http://www.wikidata.org/entity/Q5865160,Francisco Arroyo Vieyra,رئيس,,Francisco Arroyo Vieyra,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Arroyo%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q5918139,Vasilis Kolovos,رئيس,,Vasilis Kolovos,
http://www.wikidata.org/entity/Q5942883,جلبرت لازارد,رئيس,,Gilbert Lazard,http://commons.wikimedia.org/wiki/Special:FilePath/Lazard.JPG
http://www.wikidata.org/entity/Q5942883,جلبرت لازارد,رئيس,,Gilbert Lazard,http://commons.wikimedia.org/wiki/Special:FilePath/Lazard.JPG
http://www.wikidata.org/entity/Q5942883,جلبرت لازارد,رئيس,,Gilbert Lazard,http://commons.wikimedia.org/wiki/Special:FilePath/Lazard.JPG
http://www.wikidata.org/entity/Q5942883,جلبرت لازارد,رئيس,,Gilbert Lazard,http://commons.wikimedia.org/wiki/Special:FilePath/Lazard.JPG
http://www.wikidata.org/entity/Q5955206,Julio César Trujillo,رئيس,,Julio César Trujillo,http://commons.wikimedia.org/wiki/Special:FilePath/Julio%20C%C3%A9sar%20Trujillo%20%282018%29.jpg
http://www.wikidata.org/entity/Q6037233,سيمون باتن,رئيس,سيمون باتن,Simon Patten,http://commons.wikimedia.org/wiki/Special:FilePath/Simon%20Nelson%20Patten%20%28restaur%C3%A9e%29.jpg
http://www.wikidata.org/entity/Q6047488,Néstor Reverol,رئيس,,Néstor Reverol,http://commons.wikimedia.org/wiki/Special:FilePath/N%C3%A9stor%20Reverol.png
http://www.wikidata.org/entity/Q6120730,Jacques Maisonrouge,رئيس,,Jacques Maisonrouge,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Maisonrouge%20portrait.jpg
http://www.wikidata.org/entity/Q6143987,جيمس تي. والش,رئيس,,James T. Walsh,http://commons.wikimedia.org/wiki/Special:FilePath/James%20T.%20Walsh%2C%20official%20photo%20portrait%2C%20color.jpg
http://www.wikidata.org/entity/Q6169159,Jean-Claude Rouzaud,رئيس,,Jean-Claude Rouzaud,
http://www.wikidata.org/entity/Q6169701,Jean-Michel Tobie,رئيس,,Jean-Michel Tobie,
http://www.wikidata.org/entity/Q6180871,Jeremiah Whipple Jenks,رئيس,,Jeremiah Jenks,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20of%20Jeremiah%20Jenks.jpg
http://www.wikidata.org/entity/Q6280843,Joseph A. Pechman,رئيس,,Joseph A. Pechman,
http://www.wikidata.org/entity/Q6383803,كير ستارمر,رئيس وزراء المملكة المتحدة,كير ستارمر,Keir Starmer,http://commons.wikimedia.org/wiki/Special:FilePath/Prime%20Minister%20Keir%20Starmer%20Portrait%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q58869106,Francis Chouat,رئيس,,Francis Chouat,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Chouat%20-%20Evry%20-%202018-10-09%20-%20IMG%209281.jpg
http://www.wikidata.org/entity/Q58869106,Francis Chouat,رئيس,,Francis Chouat,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Chouat%20-%20Evry%20-%202018-10-09%20-%20IMG%209281.jpg
http://www.wikidata.org/entity/Q58879462,جين بابتست كيمبف,رئيس,,Jean-Baptiste Kempf,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Baptiste%20Kempf%20par%20Axelle%20Manfrini%2C%20Janvier%202021%2C%20Paris.jpg
http://www.wikidata.org/entity/Q59160128,Laurence Broze,رئيس,,Laurence Broze,
http://www.wikidata.org/entity/Q60189158,Aitor Elizegi,رئيس,,Aitor Elizegi,http://commons.wikimedia.org/wiki/Special:FilePath/Biribilko.jpg
http://www.wikidata.org/entity/Q61472250,Giovanni Antonelli,رئيس,,Giovanni Antonelli (archivist),
http://www.wikidata.org/entity/Q86466312,Charles H. Long,رئيس,,Charles H. Long,
http://www.wikidata.org/entity/Q86466312,Charles H. Long,رئيس,,Charles H. Long,
http://www.wikidata.org/entity/Q87116010,Pierre Cazeneuve,رئيس,,Pierre Cazeneuve,http://commons.wikimedia.org/wiki/Special:FilePath/Pierre%20Cazeneuve.jpg
http://www.wikidata.org/entity/Q89104083,Laurie E. Burgess,رئيس,,Laurie Burgess,http://commons.wikimedia.org/wiki/Special:FilePath/Historical%20achaeologist%20Laurie%20E.%20Burgess.jpg
http://www.wikidata.org/entity/Q93239568,Anne Fraïsse,رئيس,,Anne Fraïsse,http://commons.wikimedia.org/wiki/Special:FilePath/Anne%20Fra%C3%AFsse%20%282012%20photo%3B%20cropped%202023%29.jpg
http://www.wikidata.org/entity/Q93611735,Odette Nilès,رئيس,,Odette Nilès,
http://www.wikidata.org/entity/Q95584672,Emmanuel Kasarhérou,رئيس,,Emmanuel Kasarhérou,
http://www.wikidata.org/entity/Q96746676,Bruno Bernard,رئيس,,Bruno Bernard (politician),
http://www.wikidata.org/entity/Q96757595,Fabrice Loher,رئيس,,Fabrice Loher,http://commons.wikimedia.org/wiki/Special:FilePath/FIL%202023%20-%20%27Old%20Ireland%20in%20Colour%27%20exhibition%20inauguration%20-%20Fabrice%20Loher%202.jpg
http://www.wikidata.org/entity/Q99732580,Dominic Fritz,رئيس,,Dominic Fritz,http://commons.wikimedia.org/wiki/Special:FilePath/Dominic%20Fritz.jpg
http://www.wikidata.org/entity/Q99732580,Dominic Fritz,رئيس,,Dominic Fritz,http://commons.wikimedia.org/wiki/Special:FilePath/Dominic%20Fritz%20%28primarul%20Timi%C8%99oarei%29%2031%20octombrie%202022%2002.jpg
http://www.wikidata.org/entity/Q2941861,Catherine Coquery-Vidrovitch,رئيس,,Catherine Coquery-Vidrovitch,http://commons.wikimedia.org/wiki/Special:FilePath/Catherine%20Coquery-Vidrovitch-Festival%20international%20de%20g%C3%A9ographie%202011.jpg
http://www.wikidata.org/entity/Q2957873,Charlemagne de Maupas,رئيس,,Charlemagne de Maupas,http://commons.wikimedia.org/wiki/Special:FilePath/Charlemagne%20de%20Maupas%20%281818-1888%29.jpg
http://www.wikidata.org/entity/Q2958125,Charles-Henri Flammarion,رئيس,,Charles-Henri Flammarion,
http://www.wikidata.org/entity/Q2960481,Carlos Zalduendo,رئيس,,Carlos Zalduendo,http://commons.wikimedia.org/wiki/Special:FilePath/Carlos%20Zalduendo.jpg
http://www.wikidata.org/entity/Q2965212,Christian Delporte,رئيس,,Christian Delporte,http://commons.wikimedia.org/wiki/Special:FilePath/ChristianDelporte2.jpg
http://www.wikidata.org/entity/Q2965723,Christian de Boissieu,رئيس,,Christian de Boissieu,http://commons.wikimedia.org/wiki/Special:FilePath/Christian%20de%20Boissieu%20par%20Claude%20Truong-Ngoc%20septembre%202013.jpg
http://www.wikidata.org/entity/Q2965721,Christian de Boisredon,رئيس,,Christian de Boisredon,
http://www.wikidata.org/entity/Q2965774,Christiane Lambert,رئيس,,Christiane Lambert,http://commons.wikimedia.org/wiki/Special:FilePath/Christiane%20Lambert%20f%C3%A9vrier%202012.jpg
http://www.wikidata.org/entity/Q2965908,كريستين دور-السرفاتي,رئيس,كريستين دور-السرفاتي,Christine Daure-Serfaty,
http://www.wikidata.org/entity/Q2975054,Claire Huchet Bishop,رئيس,,Claire Huchet Bishop,
http://www.wikidata.org/entity/Q2976977,Claude Belot,رئيس,,Claude Belot,
http://www.wikidata.org/entity/Q2976977,Claude Belot,رئيس,,Claude Belot,
http://www.wikidata.org/entity/Q2977194,كلود شيراك,رئيس,,Claude Chirac,
http://www.wikidata.org/entity/Q2977327,كلود دوبار,رئيس,,Claude Dubar,
http://www.wikidata.org/entity/Q2977891,Claude Nicolet,رئيس,,Claude Nicolet,
http://www.wikidata.org/entity/Q2977891,Claude Nicolet,رئيس,,Claude Nicolet,
http://www.wikidata.org/entity/Q2978485,كلودين هيرمان,رئيس,كلودين هيرمان,Claudine Hermann,http://commons.wikimedia.org/wiki/Special:FilePath/ClaudineHermann.jpg
http://www.wikidata.org/entity/Q2991608,Alikram Hummatov,رئيس,,Alikram Hummatov,http://commons.wikimedia.org/wiki/Special:FilePath/Alakram%20Gummatov.jpg
http://www.wikidata.org/entity/Q2991608,Alikram Hummatov,رئيس,,Alikram Hummatov,http://commons.wikimedia.org/wiki/Special:FilePath/Alakram%20Gummatov.jpg
http://www.wikidata.org/entity/Q6525144,ليونارد بويل,رئيس,ليونارد بويل (مؤرخ),Leonard Boyle,
http://www.wikidata.org/entity/Q6529413,Sylvie Paycha,رئيس,,Sylvie Paycha,http://commons.wikimedia.org/wiki/Special:FilePath/Paycha%20rosenberg%20scott%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q6757439,Marco Antonio Zago,رئيس,,Marco Antonio Zago,http://commons.wikimedia.org/wiki/Special:FilePath/Marco%20Antonio%20Zago%2011072007.jpg
http://www.wikidata.org/entity/Q6761974,Marian Salzman,رئيس,,Marian Salzman,http://commons.wikimedia.org/wiki/Special:FilePath/Marian%20Salzman.jpg
http://www.wikidata.org/entity/Q6761974,Marian Salzman,رئيس,,Marian Salzman,http://commons.wikimedia.org/wiki/Special:FilePath/Marian%20Salzman.jpg
http://www.wikidata.org/entity/Q6776811,Martin Vetterli,رئيس,,Martin Vetterli,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Vetterli.jpg
http://www.wikidata.org/entity/Q6776811,Martin Vetterli,رئيس,,Martin Vetterli,http://commons.wikimedia.org/wiki/Special:FilePath/Martin%20Vetterli%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q6828047,Michael A. Cardozo,رئيس,,Michael A. Cardozo,
http://www.wikidata.org/entity/Q6836454,Michel Laurin,رئيس,,Michel Laurin,
http://www.wikidata.org/entity/Q6836526,Michel Prada,رئيس,,Michel Prada,
http://www.wikidata.org/entity/Q6842237,Midhat J. Gazalé,رئيس,,Midhat J. Gazalé,
http://www.wikidata.org/entity/Q7191973,Pierre-Charles Marcel,رئيس,,Pierre-Charles Marcel,http://commons.wikimedia.org/wiki/Special:FilePath/Marcel-1.png
http://www.wikidata.org/entity/Q7345113,Robert H. Storey,رئيس,,Robert H. Storey,
http://www.wikidata.org/entity/Q7637991,Sumner Slichter,رئيس,,Sumner Slichter,
http://www.wikidata.org/entity/Q7964868,والتر فرنسيس ويلكوكس,رئيس,والتر فرنسيس ويلكوكس,Walter Francis Willcox,http://commons.wikimedia.org/wiki/Special:FilePath/Walter%20Francis%20Willcox%20%281861%E2%80%931964%29.png
http://www.wikidata.org/entity/Q8062401,Yvon Lamarre,رئيس,,Yvon Lamarre,
http://www.wikidata.org/entity/Q8076810,Ángel Cabrera,رئيس,,Ángel Cabrera (academic),http://commons.wikimedia.org/wiki/Special:FilePath/Angel%20Cabrera%20-%20Annual%20Meeting%20of%20the%20New%20Champions%202012.jpg
http://www.wikidata.org/entity/Q8076810,Ángel Cabrera,رئيس,,Ángel Cabrera (academic),http://commons.wikimedia.org/wiki/Special:FilePath/Angel%20Cabrera%20-%20Annual%20Meeting%20of%20the%20New%20Champions%202012.jpg
http://www.wikidata.org/entity/Q8308305,Jean Gravier de Vergennes,رئيس,,"Jean Gravier, marquis de Vergennes",http://commons.wikimedia.org/wiki/Special:FilePath/Jean%20Gravier%20de%20Vergennes.jpg
http://www.wikidata.org/entity/Q8331964,David Lappartient,رئيس,,David Lappartient,http://commons.wikimedia.org/wiki/Special:FilePath/UCI%20Track%20World%20Championships%202020-03-01%20134547%201.jpg
http://www.wikidata.org/entity/Q9013289,Josep Oliu i Creus,رئيس,,Josep Oliu,http://commons.wikimedia.org/wiki/Special:FilePath/JosepOliu.JPG
http://www.wikidata.org/entity/Q9025488,Luiz Carlos Bresser Pereira,رئيس,,Luiz Carlos Bresser-Pereira,http://commons.wikimedia.org/wiki/Special:FilePath/Bresser%20Pereira%20%28cropped%202%29.jpg
http://www.wikidata.org/entity/Q11951598,Teresa Sempere Jaen,رئيس,,Teresa Sempere Jaén,
http://www.wikidata.org/entity/Q11984899,Nicole Maestracci,رئيس,,Nicole Maestracci,http://commons.wikimedia.org/wiki/Special:FilePath/Nicole%20Maestracci%20-Pr%C3%A9sidente%20du%20tribunal%20d%27instance%20de%20Melun%20-%20f%C3%A9v%202007.jpg
http://www.wikidata.org/entity/Q61769367,Pierre Meurin,رئيس,,Pierre Meurin,
http://www.wikidata.org/entity/Q61862499,Pasquale Tridico,رئيس,,Pasquale Tridico,http://commons.wikimedia.org/wiki/Special:FilePath/Professore%20Pasquale%20Tridico.jpg
http://www.wikidata.org/entity/Q62729010,Yannis Ioannidis,رئيس,,Yannis Ioannidis,
http://www.wikidata.org/entity/Q62834732,Nicolas Tikhobrazoff,رئيس,,Nicolas Tikhobrazoff,
http://www.wikidata.org/entity/Q63075207,Benjamin Mouton,رئيس,,Benjamin Mouton,
http://www.wikidata.org/entity/Q63075207,Benjamin Mouton,رئيس,,Benjamin Mouton,
http://www.wikidata.org/entity/Q63141476,Lídia Pereira,رئيس,,Lídia Pereira,http://commons.wikimedia.org/wiki/Special:FilePath/L%C3%ADdia%20Pereira%20at%20EPP%20Political%20Assembly%2C%204%20February%202019%20%2833108891538%29.jpg
http://www.wikidata.org/entity/Q63213851,Frances L. Swift,رئيس,,Frances L. Swift,http://commons.wikimedia.org/wiki/Special:FilePath/FRANCES%20LAURA%20SWIFT%20A%20woman%20of%20the%20century%20%28page%20714%20crop%29.jpg
http://www.wikidata.org/entity/Q63248686,Émeric Salmon,رئيس,,Emeric Salmon,http://commons.wikimedia.org/wiki/Special:FilePath/Emeric%20salmon%20ronchamps.jpg
http://www.wikidata.org/entity/Q64173705,Pierre Amiet,رئيس,,Pierre Amiet,
http://www.wikidata.org/entity/Q107541337,B. John Garrick,رئيس,,B. John Garrick,
http://www.wikidata.org/entity/Q107610930,Bernard Laporte-Fray,رئيس,,Bernard Laporte-Fray,
http://www.wikidata.org/entity/Q107610930,Bernard Laporte-Fray,رئيس,,Bernard Laporte-Fray,
http://www.wikidata.org/entity/Q109297339,Momi Cazimero,رئيس,,Momi Cazimero,http://commons.wikimedia.org/wiki/Special:FilePath/2022-1026-smithsonian-apac-momi-cazimero.jpg
http://www.wikidata.org/entity/Q109493991,Oleksiy Tsybko,رئيس,,Oleksiy Tsybko,
http://www.wikidata.org/entity/Q110549361,Ednaldo Rodrigues,رئيس,,Ednaldo Rodrigues,http://commons.wikimedia.org/wiki/Special:FilePath/30.03.2023%20-%20Apresenta%C3%A7%C3%A3o%20da%20ta%C3%A7a%20da%20Copa%20do%20Mundo%20Feminina%20FIFA%20Austr%C3%A1lia%20e%20Nova%20Zel%C3%A2ndia%202023%20%2852781601696%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q111512487,Eric Jackman,رئيس,,Eric Jackman,
http://www.wikidata.org/entity/Q114515341,Carolyn Shelby,رأس الدولة,,Carolyn Shelby,http://commons.wikimedia.org/wiki/Special:FilePath/Queen%20Carolyn%20of%20Ladonia.jpg
http://www.wikidata.org/entity/Q116198515,Marc Coudron,رئيس,,Marc Coudron,
http://www.wikidata.org/entity/Q117349651,Pedro Tellechea,رئيس,,Pedro Tellechea,
http://www.wikidata.org/entity/Q3910,ألبير الثاني من موناكو,رئيس,ألبير الثاني (أمير موناكو),"Albert II, Prince of Monaco",http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Albert%20II%202016.jpg
http://www.wikidata.org/entity/Q3910,ألبير الثاني من موناكو,رئيس,ألبير الثاني (أمير موناكو),"Albert II, Prince of Monaco",http://commons.wikimedia.org/wiki/Special:FilePath/Prince%20Albert%20II%202016.jpg
http://www.wikidata.org/entity/Q7416,مارغريت ثاتشر,رئيس وزراء المملكة المتحدة,مارغريت ثاتشر,Margaret Thatcher,http://commons.wikimedia.org/wiki/Special:FilePath/Margaret%20Thatcher%20stock%20portrait%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q7416,مارغريت ثاتشر,رئيس وزراء المملكة المتحدة,مارغريت ثاتشر,Margaret Thatcher,http://commons.wikimedia.org/wiki/Special:FilePath/Margaret%20Thatcher%20stock%20portrait%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q3008555,Guillaume de Lamoignon,رئيس,,Guillaume de Lamoignon,http://commons.wikimedia.org/wiki/Special:FilePath/Guillaume%20de%20Lamoignon%20de%20Basville.jpg
http://www.wikidata.org/entity/Q3013739,Daniel Bertaux,رئيس,,Daniel Bertaux,
http://www.wikidata.org/entity/Q3013972,Daniel Dugléry,رئيس,,Daniel Dugléry,http://commons.wikimedia.org/wiki/Special:FilePath/Dugl%C3%A9ry.jpg
http://www.wikidata.org/entity/Q3014234,دانييل كابلان,رئيس,دانييل كابلان,Daniel Kaplan (physicist),
http://www.wikidata.org/entity/Q3015146,Danièle Hervieu-Léger,رئيس,,Danièle Hervieu-Léger,
http://www.wikidata.org/entity/Q3018703,David Robo,رئيس,,David Robo,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20maire%20de%20vannes.jpg
http://www.wikidata.org/entity/Q3023010,Denise Bernot,رئيس,,Denise Bernot,
http://www.wikidata.org/entity/Q3027123,Didier Migaud,رئيس,,Didier Migaud,http://commons.wikimedia.org/wiki/Special:FilePath/Didier%20Migaud%20-%202023%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q3035111,Dominique Dord,رئيس,,Dominique Dord,http://commons.wikimedia.org/wiki/Special:FilePath/Dominique%20Dord%20-%202017.jpg
http://www.wikidata.org/entity/Q3039503,إدريس اليزمي,رئيس,إدريس اليزمي,Driss el-Yazami,http://commons.wikimedia.org/wiki/Special:FilePath/Driss%20El%20Yazami.jpg
http://www.wikidata.org/entity/Q3039503,إدريس اليزمي,رئيس,إدريس اليزمي,Driss el-Yazami,http://commons.wikimedia.org/wiki/Special:FilePath/Driss%20El%20Yazami.jpg
http://www.wikidata.org/entity/Q3040284,يوسي هالا أهو,رئيس,يوسي هالا أهو,Jussi Halla-aho,http://commons.wikimedia.org/wiki/Special:FilePath/Jussi%20Halla-aho%209.5.2023.jpg
http://www.wikidata.org/entity/Q3048601,إدوارد إس. ماسون,رئيس,إدوارد إس. ماسون,Edward S. Mason,
http://www.wikidata.org/entity/Q3049082,جاك غوتييه,رئيس,جاك غوتييه,Jacques Gauthier,
http://www.wikidata.org/entity/Q3052539,Emmanuel Adamakis,رئيس,,Emmanuel Adamakis,http://commons.wikimedia.org/wiki/Special:FilePath/Emmanuel%20Adamakis.jpg
http://www.wikidata.org/entity/Q3052795,Emmanuel Maurel,رئيس,,Emmanuel Maurel,http://commons.wikimedia.org/wiki/Special:FilePath/Meeting%20France%20insoumise%2024%20mars%202019%2C%20Nevers%20-%20Emmanuel%20Maurel%2001%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q12885954,Fofi Gennimata,رئيس,,Fofi Gennimata,http://commons.wikimedia.org/wiki/Special:FilePath/Fofi%20Gennimata%202015-09-09%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q13103196,Jean-Paul Schaaf,رئيس,,Jean-Paul Schaaf,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Paul%20Schaaf%20%28chd.lu%29%20%28crop%202%29.jpg
http://www.wikidata.org/entity/Q13522437,موريس بي. إبرام,رئيس,موريس بي. إبرام,Morris B. Abram,http://commons.wikimedia.org/wiki/Special:FilePath/Morris%20Abram%2C%20civic%20leader%20and%20lawyer.jpg
http://www.wikidata.org/entity/Q13522437,موريس بي. إبرام,رئيس,موريس بي. إبرام,Morris B. Abram,http://commons.wikimedia.org/wiki/Special:FilePath/Morris%20Abram%2C%20civic%20leader%20and%20lawyer.jpg
http://www.wikidata.org/entity/Q14540751,ريمون كارتر,رئيس,,Raymond H. A. Carter,http://commons.wikimedia.org/wiki/Special:FilePath/Carter2.JPG
http://www.wikidata.org/entity/Q14646996,Jacques Biot,رئيس,,Jacques Biot,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Biot%20-%202016.jpg
http://www.wikidata.org/entity/Q15081116,دلسي رودريغيز,رئيس,دلسي رودريغيز,Delcy Rodríguez,http://commons.wikimedia.org/wiki/Special:FilePath/Delcy%20Rodriguez%20June%202016%20%2827571633682%29%20%28cropped%29.jpg
