person,personLabel,arTitle,image
http://www.wikidata.org/entity/Q4742435,عامر معتوق,عامر معتوق,
http://www.wikidata.org/entity/Q4747187,عمار حسن,عمار حسن (مغني),
http://www.wikidata.org/entity/Q4807126,عسكر العنزي,عسكر العنزي,
http://www.wikidata.org/entity/Q12218240,شايع الشايع,شايع الشايع,
http://www.wikidata.org/entity/Q12218425,شجون الهاجري,شجون الهاجري,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B4%D8%AC%D9%88%D9%86%20%D8%A7%D9%84%D9%87%D8%A7%D8%AC%D8%B1%D9%8A.jpg
http://www.wikidata.org/entity/Q12218425,شجون الهاجري,شجون الهاجري,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B4%D8%AC%D9%88%D9%86%20%D8%A7%D9%84%D9%87%D8%A7%D8%AC%D8%B1%D9%8A.jpg
http://www.wikidata.org/entity/Q12218836,شعبان عباس,شعبان عباس,
http://www.wikidata.org/entity/Q12219182,شهاب جوهر,شهاب جوهر,
http://www.wikidata.org/entity/Q12219183,شهاب حاجيه,شهاب حاجيه,
http://www.wikidata.org/entity/Q12219188,شهد,شهد (ممثلة),
http://www.wikidata.org/entity/Q12219258,شوق,شوق (فرقة مسك),
http://www.wikidata.org/entity/Q12219260,شوق الموسوي,شوق الموسوي,
http://www.wikidata.org/entity/Q12219444,شيماء علي,شيماء علي,http://commons.wikimedia.org/wiki/Special:FilePath/Shaima%20Ali%2C%20Boutiqaat%20-%20Nov%2014%2C%202019.jpg
http://www.wikidata.org/entity/Q12219491,صادق الدبيس,صادق الدبيس,
http://www.wikidata.org/entity/Q12219492,صادق بهبهاني,صادق بهبهاني,
http://www.wikidata.org/entity/Q12219563,صالح الحمر,صالح الحمر,
http://www.wikidata.org/entity/Q12219583,صالح الفضالة,صالح الفضالة,
http://www.wikidata.org/entity/Q12219593,صالح المسند,صالح المسند,
http://www.wikidata.org/entity/Q12219708,صباح عبد الله,صباح عبد الله,
http://www.wikidata.org/entity/Q12219999,صفاء الهاشم,صفاء الهاشم,
http://www.wikidata.org/entity/Q12220096,صقر الرشود,صقر الرشود,
http://www.wikidata.org/entity/Q12220107,صقر خضير,صقر خضير,
http://www.wikidata.org/entity/Q12220255,صمود,صمود,http://commons.wikimedia.org/wiki/Special:FilePath/Smoud.jpg
http://www.wikidata.org/entity/Q12220714,طارق الخليفي,طارق الخليفي,
http://www.wikidata.org/entity/Q12221476,طارق العلي,طارق العلي,http://commons.wikimedia.org/wiki/Special:FilePath/Tareq%20Al-Ali.jpg
http://www.wikidata.org/entity/Q12221483,طارق الكندري,طارق الكندري,
http://www.wikidata.org/entity/Q12221539,طالب حسين,طالب حسين,
http://www.wikidata.org/entity/Q12221816,طلال العيار,طلال العيار,
http://www.wikidata.org/entity/Q12221929,طواري مدلول,طواري مدلول,
http://www.wikidata.org/entity/Q12221976,طيبة الفرج,طيبة الفرج,
http://www.wikidata.org/entity/Q12222082,عائشة إبراهيم,عائشة إبراهيم,
http://www.wikidata.org/entity/Q12222093,عائشة المرطة,عائشة المرطة,
http://www.wikidata.org/entity/Q12222193,عادل المسلم,عادل المسلم,
http://www.wikidata.org/entity/Q12222198,عادل اليحيى,عادل اليحيى,
http://www.wikidata.org/entity/Q12222212,عادل عباس,عادل عباس,
http://www.wikidata.org/entity/Q12222370,عامر محمد,عامر محمد (ممثل),
http://www.wikidata.org/entity/Q12222437,عباس المناور,عباس المناور,
http://www.wikidata.org/entity/Q12222457,عباس مراد,عباس مراد,
http://www.wikidata.org/entity/Q12222478,عبد الإمام عبد الله,عبد الإمام عبد الله,http://commons.wikimedia.org/wiki/Special:FilePath/Abdulemam%20Abdullah.jpg
http://www.wikidata.org/entity/Q12222496,عبد الباقي عبد الله النوري,عبد الباقي عبد الله النوري,
http://www.wikidata.org/entity/Q3269513,عبد الله بن صباح بن جابر الصباح,عبد الله بن صباح بن جابر الصباح,
http://www.wikidata.org/entity/Q3290786,عدي الصيفي,عدي الصيفي,
http://www.wikidata.org/entity/Q3327520,محمد صباح السالم الصباح,محمد صباح السالم الصباح,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammad%20Sabah%20Al-Salem%20Al-Sabah.jpg
http://www.wikidata.org/entity/Q3351872,عمر جعرون,عمر جعرون,http://commons.wikimedia.org/wiki/Special:FilePath/Omar-jarun.jpg
http://www.wikidata.org/entity/Q3443972,شهاب كنكوني,شهاب كنكوني,
http://www.wikidata.org/entity/Q3447497,محمد إبراهيم,محمد إبراهيم (مدرب),
http://www.wikidata.org/entity/Q3558133,عبد العزيز المشعان,عبد العزيز المشعان,
http://www.wikidata.org/entity/Q3603412,عبد الله معيوف,عبد الله معيوف,
http://www.wikidata.org/entity/Q3603412,عبد الله معيوف,عبد الله معيوف,
http://www.wikidata.org/entity/Q3604996,آدم مرجان,آدم مرجان,
http://www.wikidata.org/entity/Q3606971,أحمد صبيح,أحمد صبيح,
http://www.wikidata.org/entity/Q3738374,فهد عوض,فهد عوض,
http://www.wikidata.org/entity/Q3807304,جراح العتيقي,جراح العتيقي,
http://www.wikidata.org/entity/Q3807370,جاسم بهمن,جاسم بهمن,
http://www.wikidata.org/entity/Q3843434,محبوب جمعة,محبوب جمعة,
http://www.wikidata.org/entity/Q3854071,خالد الرشيدي,خالد الرشيدي,
http://www.wikidata.org/entity/Q3860135,محمد كرم,محمد كرم,
http://www.wikidata.org/entity/Q3866863,مؤيد الحداد,مؤيد الحداد,
http://www.wikidata.org/entity/Q3866866,مبارك مرزوق,مبارك مرزوق,
http://www.wikidata.org/entity/Q3870522,ناصر الغانم,ناصر الغانم,
http://www.wikidata.org/entity/Q3877738,نهير الشمري,نهير الشمري,
http://www.wikidata.org/entity/Q3944134,سعد الحوطي,سعد الحوطي,
http://www.wikidata.org/entity/Q3946482,سامي الحشاش,سامي الحشاش,
http://www.wikidata.org/entity/Q4017647,وائل سليمان,وائل سليمان,
http://www.wikidata.org/entity/Q4017776,وليد الجاسم,وليد الجاسم,
http://www.wikidata.org/entity/Q4023099,يوسف ناصر,يوسف ناصر (لاعب كرة قدم),
http://www.wikidata.org/entity/Q4023102,يوسف سويد,يوسف سويد,
http://www.wikidata.org/entity/Q4116051,طيبة الإبراهيم,طيبة الإبراهيم,
http://www.wikidata.org/entity/Q4116062,مساعد ندا,مساعد ندا,http://commons.wikimedia.org/wiki/Special:FilePath/Musaed%20Neda.jpg
http://www.wikidata.org/entity/Q4116694,دانا حلبي,دانا حلبي,
http://www.wikidata.org/entity/Q4116694,دانا حلبي,دانا حلبي,
http://www.wikidata.org/entity/Q4119052,إيما شاه,إيما شاه,http://commons.wikimedia.org/wiki/Special:FilePath/Ema%20Shah%20The%20Launch%20Emagination%202018%20Album.jpg
http://www.wikidata.org/entity/Q4119052,إيما شاه,إيما شاه,http://commons.wikimedia.org/wiki/Special:FilePath/Ema%20Shah%20The%20Launch%20Emagination%202018%20Album.jpg
http://www.wikidata.org/entity/Q4119052,إيما شاه,إيما شاه,http://commons.wikimedia.org/wiki/Special:FilePath/Ema%20Shah%20The%20Launch%20Emagination%202018%20Album.jpg
http://www.wikidata.org/entity/Q4164488,عبد الحسين عبد الرضا,عبد الحسين عبد الرضا,http://commons.wikimedia.org/wiki/Special:FilePath/Abdulhussain%20Abdulredha%202008.jpg
http://www.wikidata.org/entity/Q4165701,سالم العلي السالم الصباح,سالم العلي السالم الصباح,
http://www.wikidata.org/entity/Q4274186,حسين فاضل,حسين فاضل,
http://www.wikidata.org/entity/Q4274194,حمد أمان,حمد أمان,
http://www.wikidata.org/entity/Q4664655,عبد الله الرويشد,عبد الله الرويشد,http://commons.wikimedia.org/wiki/Special:FilePath/Jerash%20Festival%202018%2042%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q4664655,عبد الله الرويشد,عبد الله الرويشد,http://commons.wikimedia.org/wiki/Special:FilePath/Jerash%20Festival%202018%2042%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q4665784,عبد اللطيف العميري,عبد اللطيف العميري,
http://www.wikidata.org/entity/Q4665799,عبد العزيز السليمي,عبد العزيز السليمي,
http://www.wikidata.org/entity/Q4665802,عبد العزيز فاضل,عبد العزيز فاضل,
http://www.wikidata.org/entity/Q4665804,عبد العزيز الشايجي,عبد العزيز الشايجي,
http://www.wikidata.org/entity/Q4665841,عبد الهادي خميس,عبد الهادي خميس,
http://www.wikidata.org/entity/Q4665926,عبد الله راعي الفحماء,عبد الله راعي الفحماء,
http://www.wikidata.org/entity/Q4665936,عبد الله الرومي,عبد الله الرومي,
http://www.wikidata.org/entity/Q4665945,عبد الله البريكي,عبد الله البريكي,
http://www.wikidata.org/entity/Q4665954,عبد الله الشمالي,عبد الله الشمالي,
http://www.wikidata.org/entity/Q4665958,عبد الله الطراروة,عبد الله الطراروة,
http://www.wikidata.org/entity/Q4665960,عبد الله البرغش,عبد الله البرغش,
http://www.wikidata.org/entity/Q4666038,عبد الله مشيلح,عبد الله مشيلح,
http://www.wikidata.org/entity/Q4666044,عبد الله نهار,عبد الله نهار (لاعب كرة قدم كويتي),
http://www.wikidata.org/entity/Q4666074,عبد الله وبران,عبد الله وبران,
http://www.wikidata.org/entity/Q4666193,عبد الرحمن الموسى,عبد الرحمن الموسى,
http://www.wikidata.org/entity/Q135936048,يعرب القضاة,يعرب القضاة,
http://www.wikidata.org/entity/Q20392477,إبراهيم القطان,إبراهيم القطان (ممثل),
http://www.wikidata.org/entity/Q20392972,إخلاص المسباح,إخلاص المسباح,
http://www.wikidata.org/entity/Q20397981,غدير الفهد,غدير الفهد,
http://www.wikidata.org/entity/Q20406625,فرح الصراف,فرح الصراف,
http://www.wikidata.org/entity/Q20408860,ربيع سعد,ربيع سعد,
http://www.wikidata.org/entity/Q20411240,عبد الرحمن الصايغ,عبد الرحمن الصايغ,
http://www.wikidata.org/entity/Q20412974,عبد الله البلوشي,عبد الله البلوشي (ممثل),
http://www.wikidata.org/entity/Q20414742,عبدالرحمن العنزي,عبد الرحمن العنزي (لاعب كرة قدم مواليد 1991),
http://www.wikidata.org/entity/Q20422053,شهد عبد الله,شهد عبد الله,
http://www.wikidata.org/entity/Q20422609,منى البلوشي,منى البلوشي,
http://www.wikidata.org/entity/Q20422679,محمد النشمي,محمد النشمي,
http://www.wikidata.org/entity/Q20423192,محمد غازي القطان,محمد غازي القطان,
http://www.wikidata.org/entity/Q20423707,ناصر محمد الساير,ناصر محمد الساير,
http://www.wikidata.org/entity/Q20425190,مناف عبدال,مناف عبدال,
http://www.wikidata.org/entity/Q20425199,منال سليمان,منال سليمان,
http://www.wikidata.org/entity/Q20425642,هاني مطر,هاني مطر,
http://www.wikidata.org/entity/Q21180946,فيصل عجب,فيصل عجب,
http://www.wikidata.org/entity/Q21993224,فخري عودة التميمي,فخري عودة,
http://www.wikidata.org/entity/Q22132884,حسين البدر,حسين البدر,
http://www.wikidata.org/entity/Q22685917,العنود,العنود (مغنية),
http://www.wikidata.org/entity/Q22688003,دانة المساعيد,دانة المساعيد,
http://www.wikidata.org/entity/Q22688313,سعود الشمري,سعود الشمري,
http://www.wikidata.org/entity/Q22688317,سعود بوشهري,سعود بوشهري,
http://www.wikidata.org/entity/Q22688576,ضاري الرشدان,ضاري الرشدان,
http://www.wikidata.org/entity/Q22688591,طارق عبد اللطيف,طارق عبد اللطيف,
http://www.wikidata.org/entity/Q22688630,عادل النجار,عادل النجار,
http://www.wikidata.org/entity/Q22688761,عبد الله عبد العزيز المسلم,عبد الله عبد العزيز المسلم,
http://www.wikidata.org/entity/Q22688767,عبد المجيد قاسم,عبد المجيد قاسم,
http://www.wikidata.org/entity/Q22688792,عبد الحميد دشتي,عبد الحميد دشتي,
http://www.wikidata.org/entity/Q22688941,عنبر سعيد,عنبر سعيد,
http://www.wikidata.org/entity/Q22688981,غدير السبتي,غدير السبتي,http://commons.wikimedia.org/wiki/Special:FilePath/Ghader%20Alsbty.jpg
http://www.wikidata.org/entity/Q22689048,فهد المجمد,فهد المجمد,
http://www.wikidata.org/entity/Q22689373,كوثر الدخيل,كوثر الدخيل,
http://www.wikidata.org/entity/Q22689762,محمد شعيب,محمد شعيب (كويتي),
http://www.wikidata.org/entity/Q22689971,مشاري العصيمي,مشاري العصيمي,
http://www.wikidata.org/entity/Q22690436,نوف السلطان,نوف السلطان,
http://www.wikidata.org/entity/Q22690753,وليد الضاعن,وليد الضاعن,
http://www.wikidata.org/entity/Q22690857,يوسف الحجي,يوسف الحجي,
http://www.wikidata.org/entity/Q22929017,صالح العصفور,صالح العصفور,
http://www.wikidata.org/entity/Q22929283,حسين كنكوني,حسين كنكوني,
http://www.wikidata.org/entity/Q22929337,عبد الرحمن باني,عبد الرحمن باني,
http://www.wikidata.org/entity/Q22929585,عبد الوهاب سلطان,عبد الوهاب سلطان,
http://www.wikidata.org/entity/Q22929687,منصور المزيدي,منصور المزيدي,
http://www.wikidata.org/entity/Q22931470,حمد عبد الصاحب,حمد عبد الصاحب,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AD%D9%85%D8%AF%20%D8%B9%D8%A8%D8%AF%20%D8%A7%D9%84%D8%B5%D8%A7%D8%AD%D8%A8%20%D9%85%D9%87%D8%AF%D9%8A.jpg
http://www.wikidata.org/entity/Q22932817,سلمان العماري,سلمان العماري,
http://www.wikidata.org/entity/Q22932953,سامي الصانع,سامي الصانع,
http://www.wikidata.org/entity/Q23048328,أحمد عتيق,أحمد عتيق,
http://www.wikidata.org/entity/Q23048413,إبراهيم العازمي,إبراهيم العازمي,
http://www.wikidata.org/entity/Q23904805,عيسى وليد,عيسى وليد (لاعب كرة قدم كويتي),
http://www.wikidata.org/entity/Q23904806,بدر السماك,بدر السماك,
http://www.wikidata.org/entity/Q23904810,حمد حمود عويض,حمد حمود عويض,
http://www.wikidata.org/entity/Q23904811,ناصر الفرج,ناصر الفرج,
http://www.wikidata.org/entity/Q23904812,عادل مطر الضويحي,عادل مطر الضويحي,
http://www.wikidata.org/entity/Q23904813,زبن الهذال العنزي,زبن الهذال العنزي,
http://www.wikidata.org/entity/Q23904815,هاشم عدنان,هاشم عدنان,
http://www.wikidata.org/entity/Q23904816,محمد أشكناني,محمد أشكناني,
http://www.wikidata.org/entity/Q23904817,محمد محمود السبتي,محمد محمود السبتي,
http://www.wikidata.org/entity/Q23904818,فواز الرشيدي,فواز الرشيدي,
http://www.wikidata.org/entity/Q23904819,فرحان سعد,فرحان سعد,
http://www.wikidata.org/entity/Q23904820,بدر إبراهيم المطيري,بدر إبراهيم المطيري,
http://www.wikidata.org/entity/Q23904821,عبد العزيز القطان,عبد العزيز القطان,
http://www.wikidata.org/entity/Q23904823,طلال جازع,طلال جازع,
http://www.wikidata.org/entity/Q25450220,عبد الله السيف,عبد الله السيف,
http://www.wikidata.org/entity/Q25450834,محمد المسباح,محمد المسباح,
http://www.wikidata.org/entity/Q25454937,بطي البذالي,بطي البذالي,
http://www.wikidata.org/entity/Q25462005,فطومة,فطومة (مغنية),
http://www.wikidata.org/entity/Q27999215,سعدون الشمري,سعدون الشمري,
http://www.wikidata.org/entity/Q28145530,يوسف زايد,يوسف زايد,
http://www.wikidata.org/entity/Q28354524,فيصل المسفر,فيصل المسفر,
http://www.wikidata.org/entity/Q79351472,رضا هاني,رضا هاني,
http://www.wikidata.org/entity/Q82023266,أحمد التمار,أحمد التمار,
http://www.wikidata.org/entity/Q85327370,براك الشيتان,براك الشيتان,
http://www.wikidata.org/entity/Q85329273,محمد حجي بوشهري,محمد حجي بوشهري,
http://www.wikidata.org/entity/Q85682837,علي ثنيان الغانم,علي ثنيان الغانم,
http://www.wikidata.org/entity/Q87143368,صلاح العتيقي,صلاح العتيقي,
http://www.wikidata.org/entity/Q87441885,علي البغلي,علي البغلي,
http://www.wikidata.org/entity/Q87570519,مبارك الزوير,مبارك الزوير,
http://www.wikidata.org/entity/Q87777651,جاسم إسماعيل جمعة,جاسم إسماعيل جمعة,
http://www.wikidata.org/entity/Q87825870,حبيب جوهر حيات,حبيب جوهر حيات,
http://www.wikidata.org/entity/Q88406764,شبيب الخالدي,شبيب الخالدي,
http://www.wikidata.org/entity/Q88406833,مبارك الفنيني,مبارك الفنيني,
http://www.wikidata.org/entity/Q95963291,وحيد عبد الصمد,وحيد عبد الصمد,
http://www.wikidata.org/entity/Q96212108,أحمد الهارون,أحمد الهارون,
http://www.wikidata.org/entity/Q96239182,عبد الرحمن العتيقي,عبد الرحمن العتيقي,
http://www.wikidata.org/entity/Q96280468,بدر اليعقوب,بدر اليعقوب,
http://www.wikidata.org/entity/Q97302388,عبد الله الطويل,عبد الله الطويل (سياسي),
http://www.wikidata.org/entity/Q99554006,إيمان فيصل,إيمان فيصل,
http://www.wikidata.org/entity/Q99669592,فيصل دشتي,فيصل دشتي,
http://www.wikidata.org/entity/Q100257932,عبد اللطيف الكاظمي,عبد اللطيف الكاظمي (سياسي),
http://www.wikidata.org/entity/Q104175573,علي المضف,علي المضف,
http://www.wikidata.org/entity/Q104175575,عبد الرحمن بداح المطيري,عبد الرحمن بداح المطيري,
http://www.wikidata.org/entity/Q104175576,ثامر علي الصباح,ثامر علي الصباح,http://commons.wikimedia.org/wiki/Special:FilePath/Thamer%20Ali%20Al-Sabah.jpeg
http://www.wikidata.org/entity/Q104175577,عبد الله معرفي,عبد الله معرفي,
http://www.wikidata.org/entity/Q104175578,خليفة حمادة,خليفة حمادة,
http://www.wikidata.org/entity/Q104175579,نواف الياسين,نواف الياسين,
http://www.wikidata.org/entity/Q104175612,فيصل المدلج,فيصل المدلج,
http://www.wikidata.org/entity/Q104214943,فايز الجمهور,فايز الجمهور,
http://www.wikidata.org/entity/Q105825022,خيري أبو الجبين,خيري أبو الجبين,
http://www.wikidata.org/entity/Q16120586,جابر جازع المطيري,جابر جازع,
http://www.wikidata.org/entity/Q16121698,ناصح الفضلي,ناصح الفضلي,
http://www.wikidata.org/entity/Q16121839,ناصر عبد المحسن البدر,ناصر عبد المحسن البدر,
http://www.wikidata.org/entity/Q16121847,ناصر بنيان,ناصر بنيان,
http://www.wikidata.org/entity/Q16123889,عمر بوحمد,عمر بوحمد,
http://www.wikidata.org/entity/Q16124058,نواف العلي,نواف العلي,
http://www.wikidata.org/entity/Q16124086,بشاير حسين,بشاير حسين,
http://www.wikidata.org/entity/Q16124633,راكان النصف,راكان النصف,
http://www.wikidata.org/entity/Q16125186,إسماعيل الراشد,إسماعيل الراشد (ممثل),
http://www.wikidata.org/entity/Q16125587,رضا علي حسين,رضا علي حسين,
http://www.wikidata.org/entity/Q16126251,مشعل السعيد,مشعل السعيد (لاعب كرة قدم كويتي),
http://www.wikidata.org/entity/Q16126795,فرح الهادي,فرح الهادي,http://commons.wikimedia.org/wiki/Special:FilePath/Farah%20al-Hadi%2C%20Boutiqaat%20-%20Nov%2016%2C%202019.jpg
http://www.wikidata.org/entity/Q16127568,فهد الهنيدي,فهد الهنيدي,
http://www.wikidata.org/entity/Q16128078,سارة المطيري,سارة المطيري,http://commons.wikimedia.org/wiki/Special:FilePath/Sarah%20al-Mutairi%2C%20Boutiqaat%20-%20Aug%202%2C%202021.jpg
http://www.wikidata.org/entity/Q16128225,عبد الأمير مطر,عبد الأمير مطر,
http://www.wikidata.org/entity/Q16231927,ضاري سعيد,ضاري سعيد,
http://www.wikidata.org/entity/Q16297597,حمود الخضر,حمود الخضر,http://commons.wikimedia.org/wiki/Special:FilePath/HumoodAlKhudher-AWK.jpg
http://www.wikidata.org/entity/Q16297597,حمود الخضر,حمود الخضر,http://commons.wikimedia.org/wiki/Special:FilePath/HumoodAlKhudher-AWK.jpg
http://www.wikidata.org/entity/Q16297656,طاهر النجادة,طاهر النجادة,
http://www.wikidata.org/entity/Q16297658,طلال الجلال,طلال الجلال,
http://www.wikidata.org/entity/Q17403473,سليمان عبد الغفور,سليمان عبد الغفور,
http://www.wikidata.org/entity/Q17411278,محمود دشتي,محمود دشتي,
http://www.wikidata.org/entity/Q17580310,مبارك البلوشي,مبارك البلوشي,
http://www.wikidata.org/entity/Q106471492,حسين الحداد (ممثل),حسين الحداد (ممثل),
http://www.wikidata.org/entity/Q106475220,فيصل الخالد,فيصل الخالد,
http://www.wikidata.org/entity/Q106520124,عبد الوهاب النفيسي,عبد الوهاب النفيسي,
http://www.wikidata.org/entity/Q106531670,عبد الرزاق العدواني,عبد الرزاق العدواني,
http://www.wikidata.org/entity/Q106629578,إبراهيم الشطي,إبراهيم الشطي,
http://www.wikidata.org/entity/Q106946973,محمد الأنصاري,محمد الأنصاري,
http://www.wikidata.org/entity/Q106946974,عبد الجبار عبد المجيد,عبد الجبار عبد المجيد,
http://www.wikidata.org/entity/Q106947118,أحمد النجار (ممثل),أحمد النجار (ممثل),
http://www.wikidata.org/entity/Q107166614,صالح الشايجي,صالح الشايجي,
http://www.wikidata.org/entity/Q107242430,خالد النصرالله,خالد النصرالله,
http://www.wikidata.org/entity/Q107274217,رانيا السعد,رانيا السعد,
http://www.wikidata.org/entity/Q107613120,جواد عاشور,جواد عاشور,
http://www.wikidata.org/entity/Q108715138,جميلة جمعة,جميلة جمعة,
http://www.wikidata.org/entity/Q109258946,ضاري عبد الرضا,ضاري عبد الرضا,
http://www.wikidata.org/entity/Q109259869,أحمد النواف الأحمد الصباح,أحمد النواف الأحمد الصباح,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Al%20Nawaf.jpg
http://www.wikidata.org/entity/Q109659531,روني بردغجي,روني بردغجي,http://commons.wikimedia.org/wiki/Special:FilePath/Roony%20Bardghji%2C%20Vejle%20Boldklub%20-%20FC%20K%C3%B8benhavn%2C%2029.%20July%202023%20-%20opvarmning%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q109985368,سعود القناعي,سعود القناعي,
http://www.wikidata.org/entity/Q110216409,سعد الوليد,سعد الوليد,
http://www.wikidata.org/entity/Q110289298,جمال الجلاوي,جمال الجلاوي,
http://www.wikidata.org/entity/Q110289302,خالد السعيد,خالد السعيد,
http://www.wikidata.org/entity/Q110289308,فهد الشريعان,فهد الشريعان,
http://www.wikidata.org/entity/Q110289338,علي حسين الموسى,علي حسين الموسى,
http://www.wikidata.org/entity/Q110415087,هيثم الغيص,هيثم الغيص,http://commons.wikimedia.org/wiki/Special:FilePath/Au%C3%9Fenministerin%20Beate%20Meinl-Reisinger%20empfing%20OPEC-Generalsekret%C3%A4r%20Haitham%20Al%20Ghais%2C%202025-05-05%20-%20MGR3596%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q110713364,غرور صفر,غرور صفر,
http://www.wikidata.org/entity/Q111472677,كفاح الرجيب,كفاح الرجيب,
http://www.wikidata.org/entity/Q111475743,صمود المؤمن,صمود المؤمن,
http://www.wikidata.org/entity/Q114570272,أحمد القضيبي,أحمد القضيبي,
http://www.wikidata.org/entity/Q114822001,عبد الله علي العبد الله السالم الصباح,عبد الله علي العبد الله السالم الصباح,
http://www.wikidata.org/entity/Q114824353,أماني بوقماز,أماني بوقماز,http://commons.wikimedia.org/wiki/Special:FilePath/Amani%20Sulaiman%20Buqamaz.png
http://www.wikidata.org/entity/Q115189564,مبارك الحربي (لاعب كرة قدم كويتي),مبارك الحربي (لاعب كرة قدم كويتي),
http://www.wikidata.org/entity/Q12251251,وليد الجري,وليد الجري,
http://www.wikidata.org/entity/Q12251260,وليد العصيمي,وليد العصيمي,
http://www.wikidata.org/entity/Q12251262,وليد الزايد,وليد العنزي (مذيع),
http://www.wikidata.org/entity/Q12251288,وليد نصار,وليد نصار,
http://www.wikidata.org/entity/Q12251289,وليد وارد,وليد وارد,
http://www.wikidata.org/entity/Q12251494,ياسة,ياسة,
http://www.wikidata.org/entity/Q12251505,ياسر العماري,ياسر العماري,
http://www.wikidata.org/entity/Q12251882,يعقوب الأنصاري,يعقوب الأنصاري,
http://www.wikidata.org/entity/Q12251905,يعقوب عبد الله,يعقوب عبد الله,http://commons.wikimedia.org/wiki/Special:FilePath/Yaqoub%20Abdulla.jpg
http://www.wikidata.org/entity/Q12251908,يعقوب الحميضي,يعقوب الحميضي,
http://www.wikidata.org/entity/Q12251947,يلدا,يلدا (ممثلة),
http://www.wikidata.org/entity/Q12252025,يوسف البلوشي,يوسف البلوشي,
http://www.wikidata.org/entity/Q12252033,يوسف الحشاش,يوسف الحشاش,
http://www.wikidata.org/entity/Q12252039,يوسف الزلزلة,يوسف الزلزلة,
http://www.wikidata.org/entity/Q12252040,يوسف الرفاعي,يوسف الرفاعي,
http://www.wikidata.org/entity/Q12252057,يوسف العماني,يوسف العماني,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%8A%D9%88%D8%B3%D9%81%20%D8%A7%D9%84%D8%B9%D9%85%D8%A7%D9%86%D9%8A%20%D9%85%D8%B9%20%D8%A7%D9%84%D9%81%D9%86%D8%A7%D9%86%20%D8%B9%D9%85%D8%B1%20%D8%A7%D9%84%D8%B4%D8%B1%D9%8A%D9%81.jpg
http://www.wikidata.org/entity/Q12252067,يوسف المطرف,يوسف المطرف,
http://www.wikidata.org/entity/Q12252073,يوسف اليوحة,يوسف اليوحة,
http://www.wikidata.org/entity/Q12252093,يوسف بوطيبان,يوسف بوطيبان,
http://www.wikidata.org/entity/Q12252103,يوسف المخلد,يوسف المخلد,
http://www.wikidata.org/entity/Q12252109,يوسف درويش,يوسف درويش (ممثل),
http://www.wikidata.org/entity/Q12252148,يوسف محمد البلوشي,يوسف محمد البلوشي,
http://www.wikidata.org/entity/Q13628916,بشار الشطي,بشار الشطي,
http://www.wikidata.org/entity/Q13628916,بشار الشطي,بشار الشطي,
http://www.wikidata.org/entity/Q14636401,بدر نجم,بدر نجم,
http://www.wikidata.org/entity/Q14636403,عادل عقله,عادل عقله,
http://www.wikidata.org/entity/Q14636418,ناصر العمران,ناصر العمران (لاعب كرة قدم كويتي),
http://www.wikidata.org/entity/Q14636419,ناصر العثمان,ناصر العثمان,
http://www.wikidata.org/entity/Q15966485,سيف الحشان,سيف الحشان,
http://www.wikidata.org/entity/Q16118060,حميد البلوشي,حميد البلوشي (ممثل كويتي),
http://www.wikidata.org/entity/Q16118477,سعد الكندري,سعد الكندري,
http://www.wikidata.org/entity/Q16118512,سعد الطامي,سعد الطامي,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B3%D8%B9%D8%AF%20%D8%B7%D8%A7%D9%85%D9%8A.jpg
http://www.wikidata.org/entity/Q16118629,سعود الأنصاري,سعود الأنصاري,
http://www.wikidata.org/entity/Q16118701,سعود المجمد,سعود المجمد,
http://www.wikidata.org/entity/Q16118852,محمد الفهد,محمد الفهد,
http://www.wikidata.org/entity/Q16118996,خالد القحطاني,خالد القحطاني (لاعب كرة قدم كويتي),
http://www.wikidata.org/entity/Q16119022,خالد الملا,خالد الملا,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AE%D8%A7%D9%84%D8%AF%20%D8%A7%D9%84%D9%85%D9%84%D8%A7%20%D9%85%D8%B9%20%D9%86%D8%A7%D9%86%D8%B3%D9%8A.jpg
http://www.wikidata.org/entity/Q16119165,خالد عبد الله الصقعبي,خالد عبد الله الصقعبي,
http://www.wikidata.org/entity/Q16119678,أحمد عوض,أحمد عوض (ممثل),
http://www.wikidata.org/entity/Q16119882,سليمان الملا,سليمان الملا,
http://www.wikidata.org/entity/Q16120384,محمد طنا العنزي,محمد طنا العنزي,
http://www.wikidata.org/entity/Q28354541,أحمد الضرمان,أحمد الضرمان,
http://www.wikidata.org/entity/Q28354584,عبد المحسن السهيل,عبد المحسن السهيل,
http://www.wikidata.org/entity/Q28354588,عبد الله السيفان,عبد الله السيفان,
http://www.wikidata.org/entity/Q28714679,عمر الحبيتر,عمر الحبيتر,
http://www.wikidata.org/entity/Q28715164,خالد المظفر,خالد المظفر,
