person,personLabel,arTitle,enTitle,image,source
http://www.wikidata.org/entity/Q30309051,حمد الحاتم,حمد الحاتم,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309048,فهد هذال,فهد هذال,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309049,فهد المنتشري,فهد المنتشري,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309059,مشاري الجريبي,مشاري الجريبي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309057,محمد السبيعي,محمد السبيعي (لاعب كرة قدم مواليد 1995),,,GCC_public_figures
http://www.wikidata.org/entity/Q30309061,نواف السحيمي,نواف السحيمي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309066,آلاء الهندي,آلاء الهندي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309066,آلاء الهندي,آلاء الهندي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309070,عبد الله سعيد الغامدي,عبد الله الغامدي (لاعب كرة قدم مواليد 1986),,,GCC_public_figures
http://www.wikidata.org/entity/Q30309071,بدر الدخيل,بدر الدخيل,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309068,إبراهيم الشهوان,إبراهيم الشهوان,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309074,حسن هبه,حسن هبه,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309072,أحمد العتيبي,أحمد العتيبي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309082,سالم الوحيمد,سالم الوحيمد,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309083,أحمد العكروش,أحمد العكروش,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309080,عبد العزيز الحربي,عبد العزيز الحربي (لاعب كرة قدم مواليد 1992),,,GCC_public_figures
http://www.wikidata.org/entity/Q30309086,عدنان العيسى,عدنان العيسى,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309087,أحمد السميري,أحمد السميري,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309084,عيسى السعيد,عيسى السعيد,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309085,زكريا المقهوي,زكريا المقهوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309089,أحمد السبيعي,أحمد السبيعي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309094,عبد الله عبد الحميد الحربي,عبد الله الحربي (لاعب كرة قدم مواليد 1993),,,GCC_public_figures
http://www.wikidata.org/entity/Q30309098,علي الدوسري,علي الدوسري,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309099,نواف الهديان,نواف الهديان,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309103,سلطان المريشد,سلطان المريشد,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309100,عبد الباري هوساوي,عبد الباري هوساوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309101,سعد الديداني,سعد الديداني,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309110,ماجد الزهراني,ماجد الزهراني,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309111,عبود البيشي,عبود البيشي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309109,نواف الشويعر,نواف الشويعر,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309114,حسين مجعدل,حسين مجعدل,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309112,ياسر ضامري,ياسر ضامري,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309118,نايف العلياني,نايف العلياني,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309119,فيصل اليامي,فيصل اليامي (لاعب كرة قدم),,,GCC_public_figures
http://www.wikidata.org/entity/Q30309117,فيصل عوض العنزي,فيصل العنزي (لاعب كرة قدم سعودي),,,GCC_public_figures
http://www.wikidata.org/entity/Q30309122,عبد العظيم المهنا,عبد العظيم المهنا,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309120,علي حبيل,علي حبيل,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309126,متعب مجرشي,متعب مجرشي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309127,هارون هاشم,هارون هاشم,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309125,عمر الشمري,عمر الشمري,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309130,سلطان آل عواض,سلطان آل عواض,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309131,عادل اليماني,عادل اليماني,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309134,عبد العزيز البلوي,عبد العزيز البلوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309135,عبد الله الزبيدي,عبد الله الزبيدي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309132,ماجد العطوي,ماجد العطوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309133,عبد العزيز شريفي,عبد العزيز شريفي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309138,أحمد يحيى جطل,أحمد يحيى جطل,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309139,محمد الجهني,محمد الجهني,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309142,عمر البلوي,عمر البلوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30309140,ياسر مدخلي,ياسر مدخلي (لاعب),,,GCC_public_figures
http://www.wikidata.org/entity/Q30309141,عبد الله الشهري,عبد الله الشهري,,,GCC_public_figures
http://www.wikidata.org/entity/Q30314614,جمال الصقر,جمال الصقر,,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AC%D9%85%D8%A7%D9%84%20%D8%A7%D9%84%D8%B5%D9%82%D8%B1%201.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q30315068,راكان الطويرقي,راكان الطويرقي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475401,مشاري القرني,مشاري القرني,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475411,قاسم مساوي,قاسم مساوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475421,نايف السيد,نايف السيد,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475433,أمجد هوساوي,أمجد هوساوي (لاعب كرة قدم مواليد 1994),,,GCC_public_figures
http://www.wikidata.org/entity/Q30475443,مجدي الجهني,مجدي الجهني,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475453,مصلح الشيخ,مصلح الشيخ,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475474,سالم قبوس,سالم قبوس,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475489,عاطف المولد,عاطف المولد,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475502,ياسر المنتشري,ياسر المنتشري,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475544,عطية الراجحي,عطية الراجحي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475552,هاشم الشيخ,هاشم الشيخ (لاعب كرة قدم),,,GCC_public_figures
http://www.wikidata.org/entity/Q30475563,محمود صامطي,محمود صامطي,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475571,عبد الرؤوف الدقيل,عبد الرؤوف الدقيل,,,GCC_public_figures
http://www.wikidata.org/entity/Q30475594,محمد المسيند,محمد المسيند,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076206,عقيل الرئيسي,عقيل الرئيسي,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076347,مبارك الصقور,مبارك الصقور,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076349,حسين جليدان,حسين جليدان,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076377,فهد عبد الله الدوسري,فهد الدوسري (لاعب كرة قدم مواليد 1993),,,GCC_public_figures
http://www.wikidata.org/entity/Q31076382,سعود صلواتي,سعود صلواتي,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076380,حسام مجرشي,حسام مجرشي,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076387,فايز عسيري,فايز عسيري,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076385,محمد حسن باعظيم,محمد حسن باعظيم,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076391,سعيد آل سعيد,سعيد القحطاني (لاعب كرة قدم مواليد 1991),,,GCC_public_figures
http://www.wikidata.org/entity/Q31076388,موسى زولان,موسى زولان,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076394,عبد الرحمن آل ثابت,عبد الرحمن آل ثابت,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076395,سعيد سعد حزام,سعيد حزام (لاعب كرة قدم سعودي),,,GCC_public_figures
http://www.wikidata.org/entity/Q31076392,عوض العمري,عوض العمري,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076398,عادل القحطاني,عادل القحطاني,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076397,محمد البحيري,محمد البحيري,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076403,بندر دغريري,بندر دغريري,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076400,سعود الرمثي,سعود البيشي,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076406,خالد الساقان,خالد الساقان,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076405,مناع العمري,مناع العمري,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076410,راكان هوساوي,راكان هوساوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076411,إبراهيم الجدعاني,إبراهيم الجدعاني,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076415,سعود مكبش,سعود مكبش,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076412,حسان خطاب,حسان خطاب,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076416,عادل ناشري,عادل ناشري,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076422,محمد الأسمري,محمد الأسمري,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076426,فيصل السعودي,فيصل السعودي,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076424,فهيد الفهيد,فهيد الفهيد,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076430,عبد المجيد الهريش,عبد المجيد الهريش,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076431,محمد عبد الله السليم,محمد السليم (لاعب كرة قدم),,,GCC_public_figures
http://www.wikidata.org/entity/Q31076428,تركي الصعيدي,تركي الصعيدي,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076429,هيثم العسيمي,هيثم العسيمي,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076432,أنور العنزي,أنور العنزي,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076436,سعيد فهد الدوسري,سعيد الدوسري (لاعب كرة قدم مواليد 1987),,,GCC_public_figures
http://www.wikidata.org/entity/Q31076441,أحمد العامر,أحمد العامر,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076522,أكرم هوسه,أكرم هوسه,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076527,محمد العشوان,محمد العشوان,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076528,عبد المنعم الوباري,عبد المنعم الوباري,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076535,عبد العزيز العليان,عبد العزيز العليان,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076533,فهد الخميس,فهد الخميس,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076538,يحيى شواف,يحيى شواف,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076536,مقرن المقيرن,مقرن المقيرن,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076537,ناصر البديوي,ناصر البديوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076543,أنس المزيعل,أنس المزيعل,,,GCC_public_figures
http://www.wikidata.org/entity/Q31076540,فهد العصيعص,فهد العصيعص,,,GCC_public_figures
http://www.wikidata.org/entity/Q31077632,أحمد الثنيان (لاعب كرة قدم),أحمد الثنيان (لاعب كرة قدم),,,GCC_public_figures
http://www.wikidata.org/entity/Q34167420,مصطفى رشيد,مصطفى رشيد,,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%B5%D8%B7%D9%81%D9%89%20%D8%B1%D8%B4%D9%8A%D8%AF.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q35340896,فهد سعود المطيري,فهد المطيري (لاعب كرة قدم),,,GCC_public_figures
http://www.wikidata.org/entity/Q35340948,عبيد البوري,عبيد البوري,,,GCC_public_figures
http://www.wikidata.org/entity/Q35340985,فهد العلي,فهد العلي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35341035,فيصل حكومي,فيصل حكومي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35341091,سعد العتيبي,سعد العتيبي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35344103,أحمد الخيبري,أحمد الخيبري,,,GCC_public_figures
http://www.wikidata.org/entity/Q35344141,عبد الله الرشيدي,عبد الله الرشيدي (لاعب كرة قدم مواليد 1986),,,GCC_public_figures
http://www.wikidata.org/entity/Q35344186,أحمد محمد عسيري,أحمد عسيري (لاعب كرة قدم مواليد 1989),,,GCC_public_figures
http://www.wikidata.org/entity/Q35344235,سعود سعد الخيبري,سعود الخيبري (لاعب كرة قدم مواليد 1993),,,GCC_public_figures
http://www.wikidata.org/entity/Q35344286,علي محمد هزازي,علي هزازي (لاعب كرة قدم مواليد 1998),,,GCC_public_figures
http://www.wikidata.org/entity/Q35344358,عبد العزيز الجهني,عبد العزيز الجهني,,,GCC_public_figures
http://www.wikidata.org/entity/Q35344411,أحمد العطوي,أحمد العطوي (لاعب كرة قدم مواليد 1990),,,GCC_public_figures
http://www.wikidata.org/entity/Q35344457,سامر كعبي,سامر كعبي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35344506,سالم الشوامين,سالم الشوامين,,,GCC_public_figures
http://www.wikidata.org/entity/Q35345419,طراد عبد الله,طراد عبد الله,,,GCC_public_figures
http://www.wikidata.org/entity/Q35347000,ريان الذياب,ريان الذياب,,,GCC_public_figures
http://www.wikidata.org/entity/Q35347131,فيصل الرشودي,فيصل الرشودي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35347247,فهد الحبيب,فهد الحبيب,,,GCC_public_figures
http://www.wikidata.org/entity/Q35347482,حمد هوساوي,حمد هوساوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35348107,مهند فلاتة,مهند فلاتة,,,GCC_public_figures
http://www.wikidata.org/entity/Q35348174,حاتم الجهني,حاتم الجهني,,,GCC_public_figures
http://www.wikidata.org/entity/Q35348867,عبد الرحمن الحيدري,عبد الرحمن الحيدري,,,GCC_public_figures
http://www.wikidata.org/entity/Q35348902,زياد الحنيطي,زياد الحنيطي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35348987,سالك أحمد,سالك أحمد,,,GCC_public_figures
http://www.wikidata.org/entity/Q35349044,عبد اللطيف العنزي,عبد اللطيف العنزي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35349094,فارس الجهني,فارس الجهني,,,GCC_public_figures
http://www.wikidata.org/entity/Q35349266,بدر بادي,بدر بادي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35349313,خالد يسلم,خالد يسلم,,,GCC_public_figures
http://www.wikidata.org/entity/Q35349357,مازن الجهني,مازن الجهني,,,GCC_public_figures
http://www.wikidata.org/entity/Q35349577,محمد الضو,محمد الضو,,,GCC_public_figures
http://www.wikidata.org/entity/Q35349710,أحمد المحروس,أحمد المحروس,,,GCC_public_figures
http://www.wikidata.org/entity/Q35349807,مرشد الدوسري,مرشد الدوسري,,,GCC_public_figures
http://www.wikidata.org/entity/Q35349852,فهد الخثلان,فهد الخثلان,,,GCC_public_figures
http://www.wikidata.org/entity/Q35349904,إبراهيم أبو سليمان,إبراهيم أبو سليمان,,,GCC_public_figures
http://www.wikidata.org/entity/Q35349960,ناصر الخطيفي,ناصر الخطيفي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35350006,مشاري الدرجم,مشاري الدرجم,,,GCC_public_figures
http://www.wikidata.org/entity/Q35350051,فهد هوساوي,فهد هوساوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35350112,فهد الرشود,فهد الرشود,,,GCC_public_figures
http://www.wikidata.org/entity/Q35350157,هلال دوشي,هلال دوشي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35350202,محمد المهنا,محمد المهنا,,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Al%20Mhana%203-2022.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q35350569,فواز العيسى,فواز العيسى,,,GCC_public_figures
http://www.wikidata.org/entity/Q35350672,ماجد الشريمي,ماجد الشريمي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35350718,عبد المحسن البلادي,عبد المحسن البلادي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35350759,عبد الله شعيفان القحطاني,عبد الله القحطاني (لاعب كرة قدم مواليد 1990),,,GCC_public_figures
http://www.wikidata.org/entity/Q35350840,عبد المجيد المطيري,عبد المجيد المطيري,,,GCC_public_figures
http://www.wikidata.org/entity/Q35350894,محمد الزوري,محمد الزوري,,,GCC_public_figures
http://www.wikidata.org/entity/Q35350939,عبد العزيز المرداسي,عبد العزيز المرداسي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35350993,ماجد كليب,ماجد كليب,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351037,يحيى عواجي,يحيى عواجي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351097,عادل الرشود,عادل الرشود,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351146,فيصل يحيى,فيصل يحيى,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351195,عبد الله هبه,عبد الله هبه,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351245,منصور القميزي,منصور القميزي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351329,نايف الحويطان,نايف الحويطان,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351433,سلمان العويدان,سلمان العويدان,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351485,عبد الله الحويطان,عبد الله الحويطان,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351568,خالد الحربي,خالد الحربي (لاعب كرة قدم مواليد 1993),,,GCC_public_figures
http://www.wikidata.org/entity/Q35351612,أحمد المحيفيظ,أحمد المحيفيظ,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351670,مزيد الدوسري,مزيد الدوسري,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351712,حسن الحافظ,حسن الحافظ,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351757,عبد العزيز البحراني,عبد العزيز البحراني,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351807,عبد الله الخميس,عبد الله الخميس,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351852,حسين الخليفة,حسين الخليفة,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351896,جاسم العيسى,جاسم العيسى,,,GCC_public_figures
http://www.wikidata.org/entity/Q35351949,عبد الله البلادي,عبد الله البلادي (لاعب كرة قدم مواليد 1995),,,GCC_public_figures
http://www.wikidata.org/entity/Q35352004,صالح سعد العجيري,صالح العجيري (لاعب كرة قدم),,,GCC_public_figures
http://www.wikidata.org/entity/Q35352060,عبد الوهاب الزهراني,عبد الوهاب الزهراني,,,GCC_public_figures
http://www.wikidata.org/entity/Q35352108,إبراهيم برناوي,إبراهيم برناوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q35352152,أحمد سلمان جابر,أحمد سلمان جابر,,,GCC_public_figures
http://www.wikidata.org/entity/Q35369443,عبد العزيز بن سعد بن عبد العزيز آل سعود,عبد العزيز بن سعد بن عبد العزيز آل سعود,,,GCC_public_figures
http://www.wikidata.org/entity/Q35583002,إبراهيم الحربي,إبراهيم الحربي,,http://commons.wikimedia.org/wiki/Special:FilePath/Ibrahim%20Al-Harbi.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q35588187,مازن عثمان,مازن عثمان,,,GCC_public_figures
http://www.wikidata.org/entity/Q37531007,عبد العزيز العنزي,عبد العزيز العنزي,,,GCC_public_figures
http://www.wikidata.org/entity/Q37531078,علاء مسرحي,علاء مسرحي,,,GCC_public_figures
http://www.wikidata.org/entity/Q39039449,إبراهيم السويلم,إبراهيم السويلم,,,GCC_public_figures
http://www.wikidata.org/entity/Q39523806,علي الحسيني,علي الحسيني,,,GCC_public_figures
http://www.wikidata.org/entity/Q39523949,عدنان بالعيس,عدنان بالعيس,,,GCC_public_figures
http://www.wikidata.org/entity/Q39524240,عبد الرحمن باخشوين,عبد الرحمن باخشوين,,,GCC_public_figures
http://www.wikidata.org/entity/Q39524267,نادر ياجزي,نادر ياجزي,,,GCC_public_figures
http://www.wikidata.org/entity/Q39524284,علي الكديسي,علي الكديسي,,,GCC_public_figures
http://www.wikidata.org/entity/Q39524301,سلطان زيد الغنام,سلطان الغنام (لاعب كرة قدم مواليد 1986),,,GCC_public_figures
http://www.wikidata.org/entity/Q39524321,أشرف المليكي,أشرف المليكي,,,GCC_public_figures
http://www.wikidata.org/entity/Q39524344,فهد منقري,فهد منقري,,,GCC_public_figures
http://www.wikidata.org/entity/Q39524360,سلطان الحارثي,سلطان الحارثي,,,GCC_public_figures
http://www.wikidata.org/entity/Q39524417,يحيى غروي,يحيى غروي,,,GCC_public_figures
http://www.wikidata.org/entity/Q39524657,وحيد العبد الله,وحيد العبد الله,,,GCC_public_figures
http://www.wikidata.org/entity/Q39524676,مناع العنزي,مناع العنزي,,,GCC_public_figures
http://www.wikidata.org/entity/Q40380486,عبد الله الظنحاني,عبد الله الظنحاني,,,GCC_public_figures
http://www.wikidata.org/entity/Q42331293,عبد الله الخضر,عبد الله الخضر,,,GCC_public_figures
http://www.wikidata.org/entity/Q42331327,شيماء الكويتية,شيماء سليمان,,http://commons.wikimedia.org/wiki/Special:FilePath/Shayma%20Sulaiman%2C%20Boutiqaat%20-%20Sep%205%2C%202018.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q42331327,شيماء الكويتية,شيماء سليمان,,http://commons.wikimedia.org/wiki/Special:FilePath/Shayma%20Sulaiman%2C%20Boutiqaat%20-%20Sep%205%2C%202018.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q42331402,عبد الله اليحيى,عبد الله اليحيى,,,GCC_public_figures
http://www.wikidata.org/entity/Q42331406,متعب معيد,متعب معيد,,,GCC_public_figures
http://www.wikidata.org/entity/Q42331405,مشاري القميزي,مشاري القميزي,,,GCC_public_figures
http://www.wikidata.org/entity/Q42331409,فارس الشمري,فارس الشمري,,,GCC_public_figures
http://www.wikidata.org/entity/Q42331419,حسن غزواني,حسن غزواني,,,GCC_public_figures
http://www.wikidata.org/entity/Q42331427,صالح العتيبي,صالح العتيبي (لاعب كرة قدم مواليد 1990),,,GCC_public_figures
http://www.wikidata.org/entity/Q42331435,عبد الله الحضريتي,عبد الله الحضريتي,,,GCC_public_figures
http://www.wikidata.org/entity/Q42331432,عبد الله حمدان الدوسري,عبد الله الدوسري (لاعب كرة قدم مواليد 1992),,,GCC_public_figures
http://www.wikidata.org/entity/Q42331440,نواف الزعاقي,نواف الزعاقي,,,GCC_public_figures
http://www.wikidata.org/entity/Q42331447,جمال الحوسني,جمال الحوسني,,,GCC_public_figures
http://www.wikidata.org/entity/Q42331444,خالد الحوطي,خالد الحوطي,,,GCC_public_figures
http://www.wikidata.org/entity/Q42411053,بندر القرني,بندر القرني,,,GCC_public_figures
http://www.wikidata.org/entity/Q43028209,سعود زاهر,سعود زاهر,,,GCC_public_figures
http://www.wikidata.org/entity/Q43028223,ريان مغربي,ريان مغربي,,,GCC_public_figures
http://www.wikidata.org/entity/Q43028235,محمد عبد الله الشريف,محمد الشريف (لاعب كرة قدم),,,GCC_public_figures
http://www.wikidata.org/entity/Q43033435,مشعل محمد الجاسر,مشعل محمد الجاسر,,,GCC_public_figures
http://www.wikidata.org/entity/Q43380543,عبد الله هيثم,عبد الله هيثم,,,GCC_public_figures
http://www.wikidata.org/entity/Q43380594,حجاب بن نحيت,حجاب بن نحيت (شاعر),,,GCC_public_figures
http://www.wikidata.org/entity/Q43380604,يوسف الدخيل,يوسف الدخيل,,,GCC_public_figures
http://www.wikidata.org/entity/Q44799220,عادل عبد الله الفلاح,عادل عبد الله الفلاح,,,GCC_public_figures
http://www.wikidata.org/entity/Q45107643,البراء باعظيم,البراء باعظيم,,,GCC_public_figures
http://www.wikidata.org/entity/Q45108414,وليد سحاري,وليد سحاري,,,GCC_public_figures
http://www.wikidata.org/entity/Q45108416,محمد الجوير,محمد الجوير,,,GCC_public_figures
http://www.wikidata.org/entity/Q45108421,عبد المجيد عبد الرحمن الدوسري,عبد المجيد الدوسري (لاعب كرة قدم مواليد 1993),,,GCC_public_figures
http://www.wikidata.org/entity/Q45108428,عبدالله شبيب الدوسري,عبد الله شبيب (لاعب كرة قدم سعودي),,,GCC_public_figures
http://www.wikidata.org/entity/Q45272935,خالد القطام,خالد القطام,,,GCC_public_figures
http://www.wikidata.org/entity/Q47499711,خالد الغامدي,خالد الغامدي (لاعب كرة قدم مواليد 1996),,,GCC_public_figures
http://www.wikidata.org/entity/Q47499712,عبد المجيد فالح الرشيدي,عبد المجيد الرشيدي (لاعب كرة قدم مواليد يناير 1996),,,GCC_public_figures
http://www.wikidata.org/entity/Q47499718,خالد هزازي,خالد هزازي,,,GCC_public_figures
http://www.wikidata.org/entity/Q47499717,حسين الحداد,حسين الحداد (لاعب كرة قدم),,,GCC_public_figures
http://www.wikidata.org/entity/Q47499721,سلطان فرحان,سلطان فرحان,,,GCC_public_figures
http://www.wikidata.org/entity/Q47499739,نايف عبدلي,نايف عبدلي,,,GCC_public_figures
http://www.wikidata.org/entity/Q47499759,جابر عسيري,جابر عسيري,,,GCC_public_figures
http://www.wikidata.org/entity/Q47499767,محمد المولد,محمد المولد,,,GCC_public_figures
http://www.wikidata.org/entity/Q47499770,سالم علي سعيد,سالم علي سعيد,,,GCC_public_figures
http://www.wikidata.org/entity/Q48644278,فهد غزولي,فهد غزولي,,,GCC_public_figures
http://www.wikidata.org/entity/Q48644285,سعد علي,سعد علي (ممثل بحريني),,,GCC_public_figures
http://www.wikidata.org/entity/Q49618252,عبد المجيد كيال,عبد المجيد كيال,,,GCC_public_figures
http://www.wikidata.org/entity/Q50280953,إبراهيم حكمي,إبراهيم حكمي,,,GCC_public_figures
http://www.wikidata.org/entity/Q50280969,إبراهيم لشكري,إبراهيم لشكري,,,GCC_public_figures
http://www.wikidata.org/entity/Q51314299,أحمد محمد مال الله,أحمد مال الله (لاعب كرة قدم مواليد 1990),,,GCC_public_figures
http://www.wikidata.org/entity/Q51444531,عادل شمس,عادل شمس,,http://commons.wikimedia.org/wiki/Special:FilePath/Adel%20Shams%2C%20anb%20Iraq%20-%20Jan%2012%2C%202020.jpg,GCC_public_figures
http://www.wikidata.org/entity/Q51497974,عبد الرحمن محمود (ممثل بحريني),عبد الرحمن محمود (ممثل بحريني),,,GCC_public_figures
http://www.wikidata.org/entity/Q51498066,حسن العويناتي,حسن العويناتي,,,GCC_public_figures
http://www.wikidata.org/entity/Q51547160,يونس العلوي,يونس العلوي,,,GCC_public_figures
http://www.wikidata.org/entity/Q51779180,علي الدويان,علي الدويان,,,GCC_public_figures
http://www.wikidata.org/entity/Q51798470,سالم سلطان,سالم سلطان (ممثل),,,GCC_public_figures
http://www.wikidata.org/entity/Q51843930,حمدان شلبي,حمدان شلبي,,,GCC_public_figures
http://www.wikidata.org/entity/Q52825674,سالم النجراني,سالم النجراني,,,GCC_public_figures
http://www.wikidata.org/entity/Q52833298,سعود السلولي,سعود السلولي,,,GCC_public_figures
http://www.wikidata.org/entity/Q52833509,مهند الشدوخي,مهند الشدوخي,,,GCC_public_figures
http://www.wikidata.org/entity/Q52834087,مؤيد معافا,مؤيد معافا,,,GCC_public_figures
