person,personLabel,arTitle,image
http://www.wikidata.org/entity/Q3318734,محمد نبيل بنعبد الله,محمد نبيل بنعبد الله,http://commons.wikimedia.org/wiki/Special:FilePath/Nabil%20Benabdallah%202012%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q3318744,محمد نجيب بوليف,محمد نجيب بوليف,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Najib%20Boulif%20-%20World%20Economic%20Forum%20on%20the%20Middle%20East%2C%20North%20Africa%20and%20Eurasia%202012.jpg
http://www.wikidata.org/entity/Q3318760,محمد عصفور,محمد عصفور (مخرج),
http://www.wikidata.org/entity/Q3318765,محمد الرشيد ملين,محمد الرشيد ملين,
http://www.wikidata.org/entity/Q3318768,محمد رضا,محمد رضا (مغني),http://commons.wikimedia.org/wiki/Special:FilePath/Mohamedreda3.jpg
http://www.wikidata.org/entity/Q3470852,سمير الزكرومي,سمير الزكرومي,http://commons.wikimedia.org/wiki/Special:FilePath/Raja%20de%20Casablanca%20vs%20Maghreb%20de%20Fes%2C%20September%2021%202011-5.jpg
http://www.wikidata.org/entity/Q3473148,صفية عز الدين,صفية عز الدين,http://commons.wikimedia.org/wiki/Special:FilePath/Saphia%20Azzeddine.jpg
http://www.wikidata.org/entity/Q3474803,سعيد حموني,سعيد حموني,http://commons.wikimedia.org/wiki/Special:FilePath/Raja%20de%20Casablanca%20vs%20Maghreb%20de%20Fes%2C%20September%2021%202011-10.jpg
http://www.wikidata.org/entity/Q3474818,سعيد الناصري,سعيد الناصري,http://commons.wikimedia.org/wiki/Special:FilePath/Sa%C3%AFd%20Naciri.png
http://www.wikidata.org/entity/Q3474820,سعيد الباشا,سعيد الباشا,
http://www.wikidata.org/entity/Q3474825,سعيد الصنهاجي,سعيد الصنهاجي,http://commons.wikimedia.org/wiki/Special:FilePath/Said%20Senhaji.jpg
http://www.wikidata.org/entity/Q3474856,سعيدة المنبهي,سعيدة المنبهي,
http://www.wikidata.org/entity/Q3481102,صفية بوعرفة,صفية بوعرفة,
http://www.wikidata.org/entity/Q3483262,محمد بن أحمد العياشي,محمد بن أحمد العياشي,
http://www.wikidata.org/entity/Q3483750,سهام بنشقرون,سهام بنشقرون,http://commons.wikimedia.org/wiki/Special:FilePath/Photo%20Siham-1%20petite.jpg
http://www.wikidata.org/entity/Q3491421,سعاد حميدو,سعاد حميدو,
http://www.wikidata.org/entity/Q3491428,سعاد رزوق,سعاد رزوق,
http://www.wikidata.org/entity/Q7105649,أسامة الباز,أسامة الباز,http://commons.wikimedia.org/wiki/Special:FilePath/Osama%20El-Baz.jpg
http://www.wikidata.org/entity/Q7105653,أسامة حسن,أسامة حسن (لاعب كرة قدم),http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A3%D8%B3%D8%A7%D9%85%D8%A9%20%D8%AD%D8%B3%D9%86%20%D9%84%D8%A7%D8%B9%D8%A8%20%D8%A7%D9%84%D8%B2%D9%85%D8%A7%D9%84%D9%83.png
http://www.wikidata.org/entity/Q7105658,أسامة محمد,أسامة محمد (لاعب كرة قدم),
http://www.wikidata.org/entity/Q7105659,أسامة نبيه,أسامة نبيه,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%83%D8%A7%D8%A8%D8%AA%D9%86%20%D8%A3%D8%B3%D8%A7%D9%85%D8%A9%20%D9%86%D8%A8%D9%8A%D9%87.jpg
http://www.wikidata.org/entity/Q7278381,رأفت عطية,رأفت عطية,http://commons.wikimedia.org/wiki/Special:FilePath/Raafat%20Attia.jpg
http://www.wikidata.org/entity/Q7283470,رحمة حسن,رحمة حسن,
http://www.wikidata.org/entity/Q7289537,رامي صبري,رامي صبري,
http://www.wikidata.org/entity/Q7289537,رامي صبري,رامي صبري,
http://www.wikidata.org/entity/Q7290390,رامي ربيع,رامي ربيع,
http://www.wikidata.org/entity/Q7293008,رانيا علواني,رانيا علواني,
http://www.wikidata.org/entity/Q7293011,رانيا يوسف,رانيا يوسف,http://commons.wikimedia.org/wiki/Special:FilePath/Rania%20Youssef.png
http://www.wikidata.org/entity/Q7293011,رانيا يوسف,رانيا يوسف,http://commons.wikimedia.org/wiki/Special:FilePath/Rania%20Youssef.png
http://www.wikidata.org/entity/Q7297085,راوية عطية,راوية عطية,http://commons.wikimedia.org/wiki/Special:FilePath/Rawya%20Ateya%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q7305426,رضا الويشي,رضا الويشي,
http://www.wikidata.org/entity/Q7305431,رضا شحاتة,رضا شحاتة,
http://www.wikidata.org/entity/Q7306913,ريم بسيوني,ريم بسيوني,http://commons.wikimedia.org/wiki/Special:FilePath/Reem%20Bassiouney%2C%20portrait%202013.jpg
http://www.wikidata.org/entity/Q7398857,صفوت الشريف,صفوت الشريف,
http://www.wikidata.org/entity/Q7398858,صفوت حجازي,صفوت حجازي,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B5%D9%81%D9%88%D8%AA%20%D8%AD%D8%AC%D8%A7%D8%B2%D9%8A%20%D9%81%D9%8A%20%D9%85%D9%8A%D8%AF%D8%A7%D9%86%20%D8%A7%D9%84%D8%AA%D8%AD%D8%B1%D9%8A%D8%B1.png
http://www.wikidata.org/entity/Q7399476,سحر توفيق,سحر توفيق,
http://www.wikidata.org/entity/Q7399907,سعيد محمد قطة,سعيد محمد قطة,
http://www.wikidata.org/entity/Q7403429,صلاح أمين,صلاح أمين (لاعب كرة قدم، مواليد 1981),
http://www.wikidata.org/entity/Q7403449,صلاح سليمان,صلاح سليمان,
http://www.wikidata.org/entity/Q7403450,صلاح ذو الفقار,صلاح ذو الفقار,http://commons.wikimedia.org/wiki/Special:FilePath/Salah%20Zulfikar.jpg
http://www.wikidata.org/entity/Q7403905,محمد عبده صالح الوحش,محمد عبده صالح الوحش,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B5%D8%A7%D9%84%D8%AD%20%D8%A7%D9%84%D9%88%D8%AD%D8%B4.jpg
http://www.wikidata.org/entity/Q7408463,سماح أنور,سماح أنور,
http://www.wikidata.org/entity/Q7409267,سامح شريف,سامح شريف,
http://www.wikidata.org/entity/Q7409268,سامح شكري,سامح شكري,http://commons.wikimedia.org/wiki/Special:FilePath/Sameh%20Shoukry%20in%202024%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q7409268,سامح شكري,سامح شكري,http://commons.wikimedia.org/wiki/Special:FilePath/Sameh%20Shoukry%20Senate%20of%20Poland%202015.JPG
http://www.wikidata.org/entity/Q7409358,سامي الشيشيني,سامي الشيشيني,
http://www.wikidata.org/entity/Q7409539,سمير رضوان,سمير رضوان,
http://www.wikidata.org/entity/Q7413156,سامي أبو زيد,سامي أبو زيد,
http://www.wikidata.org/entity/Q7429176,سيد مسعد,سيد مسعد,
http://www.wikidata.org/entity/Q7485563,حسن جزولي,حسن جزولي,
http://www.wikidata.org/entity/Q7491271,شوقي غريب,شوقي غريب,
http://www.wikidata.org/entity/Q7494945,شريف فوزي,شريف فوزي,
http://www.wikidata.org/entity/Q7494947,شريف حازم,شريف حازم,
http://www.wikidata.org/entity/Q7494949,شريف كمال شاهين,شريف كمال شاهين,
http://www.wikidata.org/entity/Q7495006,شريهان,شريهان,
http://www.wikidata.org/entity/Q7495025,شيرين وجدي,شيرين وجدي,
http://www.wikidata.org/entity/Q7495025,شيرين وجدي,شيرين وجدي,
http://www.wikidata.org/entity/Q10971378,عفاف راضي,عفاف راضي,http://commons.wikimedia.org/wiki/Special:FilePath/Afaf%20Radi%20%2802%29.jpg
http://www.wikidata.org/entity/Q10971378,عفاف راضي,عفاف راضي,http://commons.wikimedia.org/wiki/Special:FilePath/Afaf%20Radi%20%2802%29.jpg
http://www.wikidata.org/entity/Q10971656,أحمد سلامة,أحمد سلامة,
http://www.wikidata.org/entity/Q10971863,عبد الفتاح القصري,عبد الفتاح القصري,http://commons.wikimedia.org/wiki/Special:FilePath/Abdel-Fatah.jpg
http://www.wikidata.org/entity/Q10971874,حسين رياض,حسين رياض,http://commons.wikimedia.org/wiki/Special:FilePath/Hussein%20Riyad.jpg
http://www.wikidata.org/entity/Q10972188,سليمان نجيب,سليمان نجيب,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%B3%D9%84%D9%8A%D9%85%D8%A7%D9%86%20%D9%86%D8%AC%D9%8A%D8%A8.jpg
http://www.wikidata.org/entity/Q10972466,أحمد سالم,أحمد سالم,http://commons.wikimedia.org/wiki/Special:FilePath/Ahmed%20Salem.jpg
http://www.wikidata.org/entity/Q10972568,عبد المنعم إبراهيم,عبد المنعم إبراهيم,
http://www.wikidata.org/entity/Q10973222,حورية حسن,حورية حسن,
http://www.wikidata.org/entity/Q3318776,رشدي الشرايبي,رشدي الشرايبي,
http://www.wikidata.org/entity/Q3318802,محمد الساسي,محمد الساسي,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed%20Sassi.jpg
http://www.wikidata.org/entity/Q3318803,محمد سعد العلمي,محمد سعد العلمي,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Saad%20Alami.jpg
http://www.wikidata.org/entity/Q3318806,محمد سعد حصار,محمد سعد حصار,
http://www.wikidata.org/entity/Q3318876,محمد الزغاري,محمد الزغاري,
http://www.wikidata.org/entity/Q3318893,محمد الحياني,محمد الحياني,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D8%A7%D9%84%D8%AD%D9%8A%D8%A7%D9%86%D9%8A.jpg
http://www.wikidata.org/entity/Q3318893,محمد الحياني,محمد الحياني,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D8%AD%D9%85%D8%AF%20%D8%A7%D9%84%D8%AD%D9%8A%D8%A7%D9%86%D9%8A.jpg
http://www.wikidata.org/entity/Q3318984,محمد عبد الرزاق,محمد عبد الرزاق,
http://www.wikidata.org/entity/Q3318990,محمد علي بمعمر,محمد علي بمعمر,http://commons.wikimedia.org/wiki/Special:FilePath/Ali%20Bamaamar%2020-09-2014.jpg
http://www.wikidata.org/entity/Q3319000,محمد عامر,محمد عامر (سياسي مغربي),http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed%20ameur.jpg
http://www.wikidata.org/entity/Q3319019,محمد بنشريفة,محمد بنشريفة (لاعب كرة قدم),
http://www.wikidata.org/entity/Q3319020,محمد بوركادي,محمد بوركادي,
http://www.wikidata.org/entity/Q3319021,محمد بوطالب,محمد بوطالب,
http://www.wikidata.org/entity/Q3319038,محمد لحسيني,محمد لحسيني,http://commons.wikimedia.org/wiki/Special:FilePath/MOHAMED%20HSSAINI.jpg
http://www.wikidata.org/entity/Q3319042,محمد مغني,محمد مغني,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20MAGHNI.jpg
http://www.wikidata.org/entity/Q3319043,محمد مروازي,محمد مروازي,http://commons.wikimedia.org/wiki/Special:FilePath/Marouazi.jpg
http://www.wikidata.org/entity/Q3319052,محمد ساجد,محمد ساجد,http://commons.wikimedia.org/wiki/Special:FilePath/Mohammed%20Sajid.jpg
http://www.wikidata.org/entity/Q3319071,محمد الزرقطوني,محمد الزرقطوني,http://commons.wikimedia.org/wiki/Special:FilePath/Mohamed%20Zerktouni.jpg
http://www.wikidata.org/entity/Q3319084,محمد الكحص,محمد الكحص,
http://www.wikidata.org/entity/Q3319151,محسن متولي,محسن متولي,http://commons.wikimedia.org/wiki/Special:FilePath/Mohsine%20Moutouali%2002-01-2014%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q3320433,منصف بلخياط,منصف بلخياط,http://commons.wikimedia.org/wiki/Special:FilePath/Portrait%20Moncef%20Belkhayat.JPG
http://www.wikidata.org/entity/Q3325462,محمد الباز,محمد الباز (لاعب كرة قدم مغربي),
http://www.wikidata.org/entity/Q3325521,مولاي أحمد العلوي,مولاي أحمد العلوي,
http://www.wikidata.org/entity/Q3325539,مولاي حفيظ العلوي,مولاي حفيظ العلوي,
http://www.wikidata.org/entity/Q3325540,مولاي حفيظ العلمي,مولاي حفيظ العلمي,http://commons.wikimedia.org/wiki/Special:FilePath/Moulay%20Hafid%20Elalamy%2C%20March%202014%20%2815038512716%29%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q3325544,مصطفى بن العربي العلوي,مولاي مصطفى بلعربي العلوي,
http://www.wikidata.org/entity/Q3325545,سليمان العلوي,سليمان العلوي,
http://www.wikidata.org/entity/Q3325546,إسماعيل العلوي,إسماعيل العلوي,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A5%D8%B3%D9%85%D8%A7%D8%B9%D9%8A%D9%84%20%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%8A.jpeg
http://www.wikidata.org/entity/Q3325946,منى فتو,منى فتو,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D9%86%D9%89%20%D9%81%D8%AA%D9%88.jpg
http://www.wikidata.org/entity/Q3325974,منير باهي,منير باهي,
http://www.wikidata.org/entity/Q3325977,منير بنقسو,منير بنقسو,
http://www.wikidata.org/entity/Q3325984,منير الجعواني,منير الجعواني,http://commons.wikimedia.org/wiki/Special:FilePath/%D9%85%D9%86%D9%8A%D8%B1%20%D8%A7%D9%84%D8%AC%D8%B9%D9%88%D8%A7%D9%86%D9%8A.jpg
http://www.wikidata.org/entity/Q3326097,مراد فلاح,مراد فلاح,http://commons.wikimedia.org/wiki/Special:FilePath/Mourad%20Fellah.jpg
http://www.wikidata.org/entity/Q3326105,مراد معاريف,مراد معاريف,
http://www.wikidata.org/entity/Q3326116,مراد الزاوي,مراد الزاوي,
http://www.wikidata.org/entity/Q3328907,مصطفى العلاوي,مصطفى العلاوي,http://commons.wikimedia.org/wiki/Special:FilePath/Mustapha%20Allaoui.PNG
http://www.wikidata.org/entity/Q3328910,مصطفى الباكوري,مصطفى الباكوري,http://commons.wikimedia.org/wiki/Special:FilePath/Mustapha%20Bakkoury%20-%202020%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q10973563,عبد اللطيف التلباني,عبد اللطيف التلباني,
http://www.wikidata.org/entity/Q10974443,علي رضا,علي رضا,
http://www.wikidata.org/entity/Q10975165,محمد التابعى,محمد التابعي (ممثل),
http://www.wikidata.org/entity/Q10975480,زينات صدقي,زينات صدقي,http://commons.wikimedia.org/wiki/Special:FilePath/Zenat%20sidke.jpg
http://www.wikidata.org/entity/Q10976982,عصمت عبد العليم,عصمت عبد العليم,
http://www.wikidata.org/entity/Q10976982,عصمت عبد العليم,عصمت عبد العليم,
http://www.wikidata.org/entity/Q10977673,محمد عوض,محمد عوض,
http://www.wikidata.org/entity/Q10978040,فؤاد راتب,فؤاد راتب,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%A8%D9%8A%D8%AC%D9%88.jpg
http://www.wikidata.org/entity/Q10978837,صفاء أبو السعود,صفاء أبو السعود,
http://www.wikidata.org/entity/Q10979173,زوزو شكيب,زوزو شكيب,http://commons.wikimedia.org/wiki/Special:FilePath/Zozo%20Shkeeb.jpg
http://www.wikidata.org/entity/Q10979283,أبو بكر عزت,أبو بكر عزت,http://commons.wikimedia.org/wiki/Special:FilePath/Abu%20Bakr%20Izzat.jpg
http://www.wikidata.org/entity/Q10979322,محمد الدفراوي,محمد الدفراوي,
http://www.wikidata.org/entity/Q10979649,صلاح نظمي,صلاح نظمي,
http://www.wikidata.org/entity/Q10979690,رياض القصبجي,رياض القصبجي,
http://www.wikidata.org/entity/Q10981022,مها صبري,مها صبري,
http://www.wikidata.org/entity/Q10981363,شفيق جلال,شفيق جلال,
http://www.wikidata.org/entity/Q10981363,شفيق جلال,شفيق جلال,
http://www.wikidata.org/entity/Q10981617,عايدة هلال,عايدة هلال,http://commons.wikimedia.org/wiki/Special:FilePath/Al%20Chabaka%20Magazine%20cover%2C%20Issue%203%2C%2013%20February%201956%20-%20Aida%20Hilal.jpg
http://www.wikidata.org/entity/Q10982012,شالوم,شالوم,http://commons.wikimedia.org/wiki/Special:FilePath/Chalom.jpg
http://www.wikidata.org/entity/Q10982106,عبد الوارث عسر,عبد الوارث عسر,http://commons.wikimedia.org/wiki/Special:FilePath/Abdelwareth%20Asar.jpg
http://www.wikidata.org/entity/Q10982366,محمد أحمد المصري,محمد أحمد المصري,
http://www.wikidata.org/entity/Q10982907,سامح حسين,سامح حسين,http://commons.wikimedia.org/wiki/Special:FilePath/Sameh%20Hussien.png
http://www.wikidata.org/entity/Q10983248,محمد يوسف,محمد يوسف (ممثل),
http://www.wikidata.org/entity/Q10983459,عزيزة حلمي,عزيزة حلمي,
http://www.wikidata.org/entity/Q10986502,مصطفى فهمي,مصطفى فهمي (ممثل),
http://www.wikidata.org/entity/Q10988127,ليلى نظمي,ليلى نظمي,
http://www.wikidata.org/entity/Q10988127,ليلى نظمي,ليلى نظمي,
http://www.wikidata.org/entity/Q10988283,محمد قنديل,محمد قنديل,
http://www.wikidata.org/entity/Q10988283,محمد قنديل,محمد قنديل,
http://www.wikidata.org/entity/Q3328916,مصطفى بن مبارك,مصطفى بن مبارك,
http://www.wikidata.org/entity/Q3328920,مصطفى بطاش,مصطفى بطاش,
http://www.wikidata.org/entity/Q3328926,مصطفى العكري,مصطفى العكري,
http://www.wikidata.org/entity/Q3328944,مصطفى الخلفي,مصطفى الخلفي,http://commons.wikimedia.org/wiki/Special:FilePath/Mustapha%20El%20Khalfi.jpg
http://www.wikidata.org/entity/Q3328944,مصطفى الخلفي,مصطفى الخلفي,http://commons.wikimedia.org/wiki/Special:FilePath/Mustapha%20El%20Khalfi.jpg
http://www.wikidata.org/entity/Q3328963,مصطفى مديح,مصطفى مديح,http://commons.wikimedia.org/wiki/Special:FilePath/Wydad%20Casablanca%20vs%20Hassania%20Agadir%2C%20May%2009%202012-9.jpg
http://www.wikidata.org/entity/Q3328969,مصطفى مشيش العلمي,مصطفى مشيش العلمي,
http://www.wikidata.org/entity/Q3328975,مصطفى المنصوري,مصطفى المنصوري,
http://www.wikidata.org/entity/Q3328978,مصطفى عكاشة,مصطفى عكاشة,
http://www.wikidata.org/entity/Q3334717,نبيلة منيب,نبيلة منيب,http://commons.wikimedia.org/wiki/Special:FilePath/Nabila%20Mounib.jpg
http://www.wikidata.org/entity/Q3334726,نبيلة معن,نبيلة معن,
http://www.wikidata.org/entity/Q3334874,نادية كوندا,نادية كوندا,http://commons.wikimedia.org/wiki/Special:FilePath/Nadia%20Kounda1.jpg
http://www.wikidata.org/entity/Q3335304,نجيب الوزاني,نجيب الوزاني,
http://www.wikidata.org/entity/Q3335305,نجيمة الغوزالي,نجيمة الغوزالي,
http://www.wikidata.org/entity/Q3336239,ناصر لاركيط,ناصر لاركيط,http://commons.wikimedia.org/wiki/Special:FilePath/Lens%20-%20Marseille%20%2803-02-2021%29%2061.jpg
http://www.wikidata.org/entity/Q3344876,نور الدين ابن عمر العلمي,نور الدين بن عمر علمي,
http://www.wikidata.org/entity/Q3344880,نور الدين بوبو,نور الدين بوبو,
http://www.wikidata.org/entity/Q3344894,نور الدين قاسيمي,نور الدين قاسيمي,http://commons.wikimedia.org/wiki/Special:FilePath/Noureddine%20Kacemi.jpg
http://www.wikidata.org/entity/Q3344896,نور الدين الأزرق,نور الدين الأزرق,
http://www.wikidata.org/entity/Q3345297,نزهة الشقروني,نزهة الشقروني,
http://www.wikidata.org/entity/Q3345301,نزهة الصقلي,نزهة الصقلي,http://commons.wikimedia.org/wiki/Special:FilePath/Nouzha%20Skalli.jpg
http://www.wikidata.org/entity/Q3351829,عمر بن دريس,عمر بن دريس,
http://www.wikidata.org/entity/Q3351834,عمر بن عبد الجليل,عمر بن عبد الجليل,http://commons.wikimedia.org/wiki/Special:FilePath/Omar%20Benabdeljalil.png
http://www.wikidata.org/entity/Q3351838,عمر بندريس,عمر بندريس,http://commons.wikimedia.org/wiki/Special:FilePath/Omar%20Bendriss.PNG
http://www.wikidata.org/entity/Q3351852,عمر الفاسي الفهري,عمر الفاسي الفهري,
http://www.wikidata.org/entity/Q3351857,عمر حاسي,عمر حاسي,
http://www.wikidata.org/entity/Q3351862,عمر حجيرة,عمر حجيرة,http://commons.wikimedia.org/wiki/Special:FilePath/%28Omar%20Hejira%29%20Refugiados%2C%20LGTBIfobia%2C%20racismo%20y%20violencia%20contra%20la%20infancia%2C%20ejes%20de%20tercera%20sesi%C3%B3n%20del%20Foro.jpg
http://www.wikidata.org/entity/Q3351867,عمر قباج,عمر قباج,
http://www.wikidata.org/entity/Q3351883,عمر نجدي,عمر نجدي,http://commons.wikimedia.org/wiki/Special:FilePath/Raja%20de%20Casablanca%20vs%20Al%20Taliya%2C%20Arabian%20Champions%20League%2C%20October%2029%202008-05.jpg
http://www.wikidata.org/entity/Q3351890,عمر النجاري,عمر النجاري,http://commons.wikimedia.org/wiki/Special:FilePath/Omar%20Nejjary%202008.jpg
http://www.wikidata.org/entity/Q3357602,عثمان جوريو,عثمان جوريو,
http://www.wikidata.org/entity/Q3358524,أسامة الغريب,أسامة الغريب,
http://www.wikidata.org/entity/Q3411581,محمد بن الحسن التونسي العفاني,محمد بن الحسن التونسي العفاني,
http://www.wikidata.org/entity/Q3415927,ربيع هوبري,ربيع هوبري,
http://www.wikidata.org/entity/Q3416157,رشيد دحماني,رشيد دحماني,
http://www.wikidata.org/entity/Q3416166,رشيد الفيلالي أمين,رشيد الفيلالي أمين,
http://www.wikidata.org/entity/Q3416181,رشيد المدور,رشيد المدور,
http://www.wikidata.org/entity/Q3416197,رشيد ركادي,رشيد ركادي,
http://www.wikidata.org/entity/Q3416202,رشيد السليماني,رشيد السليماني,http://commons.wikimedia.org/wiki/Special:FilePath/RachidSoulaimani.jpg
http://www.wikidata.org/entity/Q3416205,رشيد الطالبي العلمي,رشيد الطالبي العلمي,http://commons.wikimedia.org/wiki/Special:FilePath/Rachid%20Talbi%20El%20Alami%20%28cropped%29.jpg
http://www.wikidata.org/entity/Q3417414,عبد الصمد رفيق,عبد الصمد رفيق,
http://www.wikidata.org/entity/Q3422819,رضا أكرام,رضا أكرام,http://commons.wikimedia.org/wiki/Special:FilePath/Reda%20Agourram.jpg
http://www.wikidata.org/entity/Q3422823,رضى الله ذو اليزل,رضى الله ذو اليزل,http://commons.wikimedia.org/wiki/Special:FilePath/Wydad%20Casablanca%20vs%20Raja%20de%20Casablanca%2C%20November%2016%202008-01.jpg
http://www.wikidata.org/entity/Q3422913,رضوان باقلال,رضوان باقلال,
http://www.wikidata.org/entity/Q3514444,طالبية بالهواري,طالبية بالهواري,
http://www.wikidata.org/entity/Q3515719,طارق مرزوق,طارق مرزوق,
http://www.wikidata.org/entity/Q3515725,طارق القباج,طارق قباج,
http://www.wikidata.org/entity/Q3516439,الطيب الصديقي,الطيب الصديقي,http://commons.wikimedia.org/wiki/Special:FilePath/Tayeb%20Saddiki.JPG
http://www.wikidata.org/entity/Q3519491,التهامي الخياري,التهامي الخياري,
http://www.wikidata.org/entity/Q3533948,ثريا العلوي,ثريا العلوي,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AB%D8%B1%D9%8A%D8%A7%20%D8%A7%D9%84%D8%B9%D9%84%D9%88%D9%8A.jpg
http://www.wikidata.org/entity/Q3533951,ثريا الشاوي,ثريا الشاوي,http://commons.wikimedia.org/wiki/Special:FilePath/%D8%AB%D8%B1%D9%8A%D8%A7%20%D8%A7%D9%84%D8%B4%D8%A7%D9%88%D9%8A%20%D8%A8%D8%A7%D9%84%D8%B2%D9%8A%20%D8%A7%D9%84%D8%B1%D8%B3%D9%85%D9%8A%20%D9%84%D9%84%D8%B7%D9%8A%D8%A7%D8%B1%D9%8A%D9%86.jpg
http://www.wikidata.org/entity/Q3533955,ثريا جبران,ثريا جبران,http://commons.wikimedia.org/wiki/Special:FilePath/Touriya%20Jabrane.jpg
http://www.wikidata.org/entity/Q3533955,ثريا جبران,ثريا جبران,http://commons.wikimedia.org/wiki/Special:FilePath/Touriya%20Jabrane.jpg
http://www.wikidata.org/entity/Q3558216,فيغون,فيغون,http://commons.wikimedia.org/wiki/Special:FilePath/Barclay%20Group%20Artists%2C%201970.jpg
http://www.wikidata.org/entity/Q3571308,يحيى الشفشاوني,يحيى الشفشاوني,
http://www.wikidata.org/entity/Q3571915,ياسمينة بادو,ياسمينة بادو,http://commons.wikimedia.org/wiki/Special:FilePath/Yasmina%20Baddou.jpg
http://www.wikidata.org/entity/Q3571944,ياسين أيوب,ياسين أيوب,http://commons.wikimedia.org/wiki/Special:FilePath/Utrecht-Zenit%20%285%29.jpg
http://www.wikidata.org/entity/Q3571952,ياسين بونو,ياسين بونو,http://commons.wikimedia.org/wiki/Special:FilePath/Yassine%20bounou%20Interview%202023.jpg
http://www.wikidata.org/entity/Q3571958,ياسين الحظ,ياسين الحظ,http://commons.wikimedia.org/wiki/Special:FilePath/RCA%20vs%20FAR-6-18%20f%C3%A9vrier%202012.jpg
http://www.wikidata.org/entity/Q3571965,ياسين ناعوم,ياسين ناعوم,
http://www.wikidata.org/entity/Q3571968,ياسر الزناكي,ياسر الزناكي,
http://www.wikidata.org/entity/Q3572033,يزيد قيسي,يزيد قيسي,
http://www.wikidata.org/entity/Q3572824,يونس حمال,يونس حمال,
http://www.wikidata.org/entity/Q3572828,يونس ميكري,يونس ميكري,
http://www.wikidata.org/entity/Q3572828,يونس ميكري,يونس ميكري,
http://www.wikidata.org/entity/Q3603350,عبد العزيز سليماني,عبد العزيز سليماني,
http://www.wikidata.org/entity/Q3661889,عبد الرحيم شاكير,عبد الرحيم شاكير,http://commons.wikimedia.org/wiki/Special:FilePath/Abderrahim%20Achchakir%202019.jpg
http://www.wikidata.org/entity/Q3663051,مئير كوهين,مئير كوهين (سياسي),http://commons.wikimedia.org/wiki/Special:FilePath/%D7%A8%D7%90%D7%A9%20%D7%A2%D7%99%D7%A8%D7%99%D7%99%D7%AA%20%D7%93%D7%99%D7%9E%D7%95%D7%A0%D7%94%20%D7%9E%D7%90%D7%99%D7%A8%20%D7%9B%D7%94%D7%9F.jpg
http://www.wikidata.org/entity/Q3701534,دانيان جواد,دانيان جواد,http://commons.wikimedia.org/wiki/Special:FilePath/Daniane%20Jawad.jpg
http://www.wikidata.org/entity/Q4682804,عادل لمرابط,عادل لمرابط,
http://www.wikidata.org/entity/Q4694982,أهارون عمار,أهارون عمار,http://commons.wikimedia.org/wiki/Special:FilePath/MHFC-Aharon-Amar.jpg
http://www.wikidata.org/entity/Q4699524,عجم محمد,عجم محمد,
http://www.wikidata.org/entity/Q4705917,علمي أحناش,علمي أحناش,
http://www.wikidata.org/entity/Q4746401,أمين عمامو,أمين عمامو,
http://www.wikidata.org/entity/Q4747326,عموري مبارك,عموري مبارك,http://commons.wikimedia.org/wiki/Special:FilePath/Ammouri%20M%27bark.jpg
http://www.wikidata.org/entity/Q4832707,عزيزة جلال,عزيزة جلال,http://commons.wikimedia.org/wiki/Special:FilePath/Aziza%20Jalal%20%D8%B9%D8%B2%D9%8A%D8%B2%D8%A9%20%D8%AC%D9%84%D8%A7%D9%84.jpg
http://www.wikidata.org/entity/Q4832707,عزيزة جلال,عزيزة جلال,http://commons.wikimedia.org/wiki/Special:FilePath/Aziza%20Jalal%20%D8%B9%D8%B2%D9%8A%D8%B2%D8%A9%20%D8%AC%D9%84%D8%A7%D9%84.jpg
http://www.wikidata.org/entity/Q4833195,عز الدين أورحو,عز الدين أورحو,
http://www.wikidata.org/entity/Q4838872,بشير القمري,بشير القمري,
http://www.wikidata.org/entity/Q4841098,بدر زكي,بدر زكي,
http://www.wikidata.org/entity/Q4842215,بهاء طرابلسي,بهاء طرابلسي,http://commons.wikimedia.org/wiki/Special:FilePath/Bahaa%20Trabelsi.jpg
http://www.wikidata.org/entity/Q4955454,إبراهيم داري,إبراهيم داري,http://commons.wikimedia.org/wiki/Special:FilePath/Brahim%20Darri.png
